#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.179960e+00       4.404197e-01       8.776772e-01       2.414916e-02       7.538327e-03       1.503810e-02
          10       2.196508e+00       4.679383e-01       8.821785e-01       1.472800e-02       1.064547e-02       1.192722e-02
          20       2.222772e+00       5.060184e-01       8.906882e-01       1.311987e-02       5.435969e-03       8.970103e-03
          30       2.237936e+00       5.018655e-01       8.972609e-01       2.070260e-02       6.251477e-03       1.063430e-02
          40       2.243852e+00       4.664896e-01       9.024793e-01       1.444916e-02       7.734192e-03       1.027508e-02
          50       2.224198e+00       4.452019e-01       8.971455e-01       3.033424e-02       1.077453e-02       1.767584e-02
          60       2.198972e+00       4.512052e-01       8.882856e-01       2.693066e-02       1.219614e-02       1.756150e-02
          70       2.169043e+00       4.438057e-01       8.776853e-01       6.052640e-02       1.317550e-02       2.879338e-02
          80       2.153464e+00       4.207993e-01       8.737341e-01       7.895001e-02       9.207209e-03       3.751699e-02
          90       2.158912e+00       4.038189e-01       8.787916e-01       1.114865e-01       1.065391e-02       5.083509e-02
         100       2.181093e+00       4.160882e-01       8.861200e-01       8.252918e-02       1.879172e-02       4.100673e-02
         110       2.215132e+00       4.542335e-01       8.946774e-01       4.506954e-02       1.143636e-02       2.204268e-02
         120       2.231308e+00       4.897846e-01       8.964821e-01       2.290042e-02       4.570462e-03       1.257969e-02
         130       2.237291e+00       5.125074e-01       8.955965e-01       7.450255e-03       5.324987e-03       6.414267e-03
         140       2.216202e+00       4.360683e-01       8.918213e-01       3.907163e-02       8.722646e-03       2.066337e-02
         150       2.201583e+00       3.819086e-01       9.019122e-01       1.687842e-01       2.330408e-02       7.797778e-02
         160       2.188125e+00       3.815903e-01       9.085720e-01       2.587317e-01       3.599290e-02       1.237723e-01
         170       2.214329e+00       3.844007e-01       9.087255e-01       1.734942e-01       2.821001e-02       8.300434e-02
         180       2.243503e+00       4.264718e-01       9.058690e-01       3.632135e-02       1.163913e-02       2.258365e-02
         190       2.262499e+00       4.973888e-01       9.082367e-01       2.309032e-02       1.274911e-02       1.617863e-02
         200       2.249947e+00       4.309703e-01       9.061597e-01       3.189787e-02       8.459027e-03       1.870591e-02
         210       2.219402e+00       4.015611e-01       8.979263e-01       7.180241e-02       1.034336e-02       3.269569e-02
         220       2.196040e+00       4.058619e-01       8.886819e-01       6.652694e-02       9.032135e-03       3.218184e-02
         230       2.179906e+00       4.110847e-01       8.820093e-01       8.482535e-02       1.521690e-02       3.905984e-02
         240       2.180585e+00       4.094794e-01       8.824026e-01       7.608726e-02       1.174799e-02       3.607625e-02
         250       2.188241e+00       4.061193e-01       8.851626e-01       6.098637e-02       7.098207e-03       2.920319e-02
         260       2.213682e+00       4.192137e-01       8.932325e-01       4.575814e-02       7.478812e-03       2.170166e-02
         270       2.239778e+00       4.570091e-01       9.007164e-01       2.200162e-02       5.033857e-03       1.382082e-02
         280       2.259289e+00       4.922630e-01       9.068379e-01       1.565104e-02       7.841764e-03       1.216870e-02
         290       2.256004e+00       5.015183e-01       9.047552e-01       1.195282e-02       6.209953e-03       9.127179e-03
         300       2.229100e+00       5.010264e-01       8.942279e-01       1.100932e-02       4.951094e-03       7.011378e-03
         310       2.197495e+00       4.501369e-01       8.832748e-01       1.919300e-02       4.695451e-03       1.103003e-02
         320       2.169835e+00       4.287398e-01       8.738036e-01       3.623176e-02       1.040223e-02       1.941686e-02
         330       2.164094e+00       4.350626e-01       8.714483e-01       2.896665e-02       1.104055e-02       1.826874e-02
         340       2.169661e+00       4.326514e-01       8.741285e-01       5.477748e-02       8.993860e-03       2.514088e-02
         350       2.194655e+00       4.152063e-01       8.867361e-01       5.117561e-02       5.567235e-03       2.450298e-02
         360       2.224261e+00       3.970717e-01       9.031050e-01       9.444701e-02       1.337236e-02       4.276988e-02
         370       2.256607e+00       4.076422e-01       9.162331e-01       9.527069e-02       1.604964e-02       4.660281e-02
         380       2.269062e+00       4.386116e-01       9.174285e-01       6.297753e-02       1.462157e-02       3.175305e-02
         390       2.244874e+00       4.519514e-01       9.057151e-01       2.653242e-02       6.939260e-03       1.418669e-02
         400       2.202203e+00       4.445923e-01       8.885969e-01       2.981556e-02       9.302733e-03       1.642709e-02
         410       2.152463e+00       4.337725e-01       8.672910e-01       2.873987e-02       1.175028e-02       1.752610e-02
         420       2.135404e+00       4.050134e-01       8.627538e-01       8.592733e-02       1.673235e-02       4.138165e-02
         430       2.136201e+00       4.069678e-01       8.667916e-01       9.197163e-02       1.457757e-02       4.637988e-02
         440       2.179700e+00       4.251787e-01       8.869730e-01       1.256399e-01       1.648241e-02       5.664495e-02
         450       2.202730e+00       4.483928e-01       8.942494e-01       6.451005e-02       2.168212e-02       3.462062e-02
         460       2.221192e+00       4.403957e-01       8.984545e-01       5.670313e-02       1.835327e-02       3.209152e-02
         470       2.211115e+00       4.281607e-01       8.928435e-01       4.212001e-02       1.448748e-02       2.550179e-02
         480       2.195089e+00       4.372192e-01       8.859964e-01       4.569031e-02       7.876252e-03       2.325172e-02
         490       2.184890e+00       4.509905e-01       8.823006e-01       5.481001e-02       6.828115e-03       2.614339e-02
         500       2.179264e+00       4.521114e-01       8.801348e-01       4.396274e-02       1.070213e-02       2.263866e-02
         510       2.180410e+00       4.552017e-01       8.798852e-01       2.959757e-02       9.742935e-03       1.688379e-02
         520       2.181453e+00       4.680753e-01       8.802375e-01       4.083537e-02       7.768011e-03       1.947722e-02
         530       2.194811e+00       4.776097e-01       8.853598e-01       4.811966e-02       7.125280e-03       2.184913e-02
         540       2.210884e+00       4.648786e-01       8.908889e-01       3.874714e-02       9.331837e-03       1.879789e-02
         550       2.226964e+00       4.850064e-01       8.955012e-01       1.706714e-02       7.326507e-03       1.143976e-02
         560       2.227180e+00       5.098212e-01       8.940795e-01       1.280678e-02       8.105344e-03       9.893335e-03
         570       2.212282e+00       5.073609e-01       8.869335e-01       9.515979e-03       3.895297e-03       6.234197e-03
         580       2.196996e+00       4.877602e-01       8.800699e-01       8.636517e-03       3.824089e-03       6.298568e-03
         590       2.183378e+00       4.939591e-01       8.741023e-01       1.306061e-02       5.114707e-03       9.253205e-03
         600       2.181184e+00       5.003903e-01       8.735007e-01       1.112642e-02       8.533958e-03       1.028317e-02
         610       2.181690e+00       4.761768e-01       8.749616e-01       1.178677e-02       5.386162e-03       8.679000e-03
         620       2.196524e+00       4.583284e-01       8.830997e-01       1.934570e-02       3.435693e-03       1.057869e-02
         630       2.217115e+00       4.318211e-01       8.950612e-01       4.639316e-02       7.505554e-03       2.346956e-02
         640       2.239533e+00       4.074600e-01       9.085779e-01       7.358024e-02       1.676633e-02       3.692265e-02
         650       2.246585e+00       3.967833e-01       9.143862e-01       9.542994e-02       1.554820e-02       4.688748e-02
         660       2.228546e+00       3.958248e-01       9.078846e-01       1.162853e-01       9.286327e-03       5.634006e-02
         670       2.206875e+00       4.028575e-01       8.963862e-01       9.020000e-02       9.516970e-03       4.399512e-02
         680       2.179114e+00       4.186269e-01       8.800360e-01       4.729824e-02       1.286069e-02       2.671081e-02
         690       2.172478e+00       4.498993e-01       8.737905e-01       3.488246e-02       1.114596e-02       2.088299e-02
         700       2.172230e+00       4.653724e-01       8.721536e-01       1.604134e-02       1.217877e-02       1.393165e-02
         710       2.195871e+00       4.298037e-01       8.852849e-01       4.857703e-02       7.075580e-03       2.352867e-02
         720       2.221443e+00       3.987456e-01       9.042575e-01       1.034676e-01       1.810188e-02       5.074674e-02
         730       2.243327e+00       3.839234e-01       9.195230e-01       1.571293e-01       2.098565e-02       7.392985e-02
         740       2.249015e+00       3.891348e-01       9.186138e-01       1.338305e-01       1.594866e-02       6.294594e-02
         750       2.230678e+00       4.156575e-01       9.035152e-01       6.886341e-02       9.538950e-03       3.364004e-02
         760       2.211494e+00       4.431690e-01       8.916450e-01       2.782429e-02       6.242861e-03       1.533140e-02
         770       2.193055e+00       4.535804e-01       8.823568e-01       1.788806e-02       4.931961e-03       1.012763e-02
         780       2.190139e+00       4.673641e-01       8.792503e-01       1.252430e-02       8.673221e-03       1.019289e-02
         790       2.190090e+00       5.059753e-01       8.774270e-01       9.385972e-03       5.819779e-03       7.710144e-03
         800       2.198281e+00       4.952813e-01       8.803363e-01       5.462513e-03       4.231083e-03       4.670620e-03
         810       2.209675e+00       4.722464e-01       8.855755e-01       9.138150e-03       5.165317e-03       6.717336e-03
         820       2.220628e+00       4.728371e-01       8.902234e-01       1.032307e-02       6.439918e-03       8.663884e-03
         830       2.227459e+00       4.875981e-01       8.930734e-01       1.174459e-02       7.893943e-03       9.755992e-03
         840       2.220044e+00       4.813316e-01       8.914413e-01       1.311247e-02       5.808552e-03       9.349446e-03
         850       2.210483e+00       4.535133e-01       8.899050e-01       2.769588e-02       2.833337e-03       1.349969e-02
         860       2.197439e+00       4.360523e-01       8.865080e-01       3.729138e-02       5.714648e-03       1.828815e-02
         870       2.189997e+00       4.460861e-01       8.836520e-01       2.456569e-02       1.148852e-02       1.585897e-02
         880       2.182365e+00       4.564798e-01       8.815816e-01       5.172439e-02       1.328721e-02       2.532534e-02
         890       2.178355e+00       4.505459e-01       8.817019e-01       7.754120e-02       1.019358e-02       3.641474e-02
         900       2.186381e+00       4.342392e-01       8.857399e-01       8.010559e-02       9.056223e-03       3.690586e-02
         910       2.198595e+00       4.413375e-01       8.887331e-01       4.130847e-02       9.860725e-03       2.101269e-02
         920       2.211955e+00       4.796562e-01       8.901119e-01       1.319985e-02       8.625364e-03       1.155427e-02
         930       2.205004e+00       4.792948e-01       8.844789e-01       1.204269e-02       8.808568e-03       1.073174e-02
         940       2.198827e+00       4.902601e-01       8.807983e-01       6.270148e-03       4.580902e-03       5.393930e-03
         950       2.190914e+00       4.468324e-01       8.812108e-01       1.916298e-02       6.800285e-03       1.247141e-02
         960       2.200959e+00       3.949212e-01       8.942450e-01       9.573432e-02       1.517569e-02       4.461003e-02
         970       2.215195e+00       3.887348e-01       9.048363e-01       1.267235e-01       1.544290e-02       6.178044e-02
         980       2.232014e+00       3.937334e-01       9.116729e-01       1.410333e-01       1.438741e-02       6.727232e-02
         990       2.248034e+00       3.966784e-01       9.161896e-01       1.090957e-01       2.150040e-02       5.286748e-02
        1000       2.248130e+00       3.975496e-01       9.135208e-01       8.404985e-02       1.500171e-02       4.191266e-02
