#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       3.438228e+00       8.449041e-01       1.375301e+00       5.860444e-03       2.003453e-03       3.814613e-03
          10       3.446859e+00       8.433302e-01       1.378869e+00       1.702334e-02       1.064804e-02       1.330571e-02
          20       3.459456e+00       8.389787e-01       1.383977e+00       1.540874e-02       7.448934e-03       1.321554e-02
          30       3.465501e+00       8.351466e-01       1.386425e+00       1.578421e-02       7.899111e-03       1.233678e-02
          40       3.468597e+00       8.344483e-01       1.387633e+00       8.924415e-03       6.812057e-03       7.882512e-03
          50       3.466562e+00       8.388236e-01       1.386896e+00       2.056486e-02       1.216472e-02       1.660346e-02
          60       3.459024e+00       8.306534e-01       1.383954e+00       2.048306e-02       1.395551e-02       1.721681e-02
          70       3.445568e+00       8.126927e-01       1.378678e+00       9.182894e-03       7.472564e-03       8.244901e-03
          80       3.429924e+00       8.094960e-01       1.372501e+00       2.367656e-02       1.176456e-02       1.791570e-02
          90       3.431820e+00       8.138697e-01       1.373197e+00       1.887266e-02       1.210095e-02       1.575166e-02
         100       3.431605e+00       8.151688e-01       1.373284e+00       3.652968e-02       2.126762e-02       2.881777e-02
         110       3.445215e+00       8.165506e-01       1.378475e+00       1.507920e-02       9.933656e-03       1.253483e-02
         120       3.457337e+00       8.107141e-01       1.383838e+00       2.935208e-02       1.162923e-02       2.163345e-02
         130       3.465265e+00       8.159511e-01       1.386843e+00       2.575487e-02       1.458085e-02       2.295258e-02
         140       3.462269e+00       8.250434e-01       1.385403e+00       2.673901e-02       1.678587e-02       2.091346e-02
         150       3.448667e+00       8.160690e-01       1.380008e+00       2.540500e-02       1.439079e-02       1.957374e-02
         160       3.441955e+00       8.089903e-01       1.377465e+00       2.290583e-02       1.632921e-02       1.855479e-02
         170       3.433484e+00       8.091929e-01       1.374251e+00       3.277279e-02       1.762083e-02       2.372752e-02
         180       3.434570e+00       8.109819e-01       1.374368e+00       1.418284e-02       1.197991e-02       1.301448e-02
         190       3.441259e+00       8.244313e-01       1.377121e+00       3.916507e-02       1.982411e-02       2.961504e-02
         200       3.458389e+00       8.251433e-01       1.383899e+00       2.336485e-02       1.242076e-02       1.835894e-02
         210       3.462489e+00       8.223317e-01       1.385581e+00       1.811155e-02       1.077058e-02       1.460163e-02
         220       3.460728e+00       8.262665e-01       1.384683e+00       1.738158e-02       1.203858e-02       1.419369e-02
         230       3.459656e+00       8.274741e-01       1.384238e+00       1.837616e-02       1.397670e-02       1.612090e-02
         240       3.447754e+00       8.252909e-01       1.379436e+00       1.953039e-02       1.252852e-02       1.718154e-02
         250       3.437961e+00       8.191571e-01       1.375485e+00       1.184485e-02       6.907469e-03       8.453680e-03
         260       3.435946e+00       8.138459e-01       1.374979e+00       1.972974e-02       1.169544e-02       1.663631e-02
         270       3.441847e+00       8.159306e-01       1.377245e+00       1.986331e-02       1.100132e-02       1.640383e-02
         280       3.448427e+00       8.226188e-01       1.379763e+00       2.150773e-02       1.060332e-02       1.634388e-02
         290       3.458792e+00       8.194024e-01       1.383882e+00       1.061130e-02       8.528249e-03       9.722035e-03
         300       3.467928e+00       8.221667e-01       1.387673e+00       1.911069e-02       1.445050e-02       1.581338e-02
         310       3.469883e+00       8.216069e-01       1.388488e+00       2.266535e-02       1.304736e-02       1.742256e-02
         320       3.462622e+00       8.191901e-01       1.385410e+00       1.008135e-02       6.824545e-03       8.586607e-03
         330       3.451350e+00       8.206067e-01       1.380866e+00       1.526717e-02       9.663167e-03       1.188093e-02
         340       3.445407e+00       8.146733e-01       1.378620e+00       1.806961e-02       7.728143e-03       1.530107e-02
         350       3.436701e+00       8.096111e-01       1.375253e+00       1.868685e-02       1.029013e-02       1.600106e-02
         360       3.433839e+00       8.094261e-01       1.373917e+00       1.081309e-02       6.413299e-03       8.051348e-03
         370       3.442434e+00       8.104766e-01       1.377484e+00       1.768781e-02       8.153510e-03       1.412790e-02
         380       3.454770e+00       8.105224e-01       1.382535e+00       2.199710e-02       1.073976e-02       1.792837e-02
         390       3.462664e+00       8.122627e-01       1.385643e+00       1.688731e-02       1.465435e-02       1.550420e-02
         400       3.467152e+00       8.061337e-01       1.387504e+00       1.667939e-02       8.497108e-03       1.174030e-02
         410       3.468566e+00       8.054699e-01       1.388193e+00       1.963601e-02       1.361436e-02       1.655034e-02
         420       3.456923e+00       8.064528e-01       1.383708e+00       2.983798e-02       2.107706e-02       2.739560e-02
         430       3.441770e+00       7.940147e-01       1.377488e+00       1.474537e-02       9.931303e-03       1.225713e-02
         440       3.426001e+00       7.952308e-01       1.371284e+00       3.428512e-02       1.367103e-02       2.306647e-02
         450       3.431294e+00       7.943165e-01       1.373484e+00       3.102854e-02       1.208371e-02       2.091384e-02
         460       3.437757e+00       7.940952e-01       1.376222e+00       3.206817e-02       1.577865e-02       2.510612e-02
         470       3.443205e+00       8.028621e-01       1.377935e+00       1.819670e-02       9.721473e-03       1.499880e-02
         480       3.461036e+00       8.063413e-01       1.385080e+00       1.689343e-02       1.346433e-02       1.524277e-02
         490       3.467986e+00       8.060493e-01       1.388054e+00       3.093733e-02       2.287757e-02       2.643564e-02
         500       3.457060e+00       8.075330e-01       1.383466e+00       1.848590e-02       1.355733e-02       1.560797e-02
         510       3.446631e+00       8.045966e-01       1.379322e+00       2.240634e-02       8.556493e-03       1.415941e-02
         520       3.442262e+00       8.043135e-01       1.377624e+00       2.132334e-02       1.348074e-02       1.694610e-02
         530       3.438010e+00       8.117683e-01       1.375884e+00       2.802539e-02       1.572685e-02       2.140556e-02
         540       3.441612e+00       8.081638e-01       1.377154e+00       1.359643e-02       1.041456e-02       1.202966e-02
         550       3.448548e+00       8.129998e-01       1.379884e+00       1.309022e-02       5.683262e-03       9.196535e-03
         560       3.458018e+00       8.191501e-01       1.383708e+00       2.011700e-02       1.294902e-02       1.628021e-02
         570       3.464889e+00       8.205807e-01       1.386432e+00       1.520691e-02       1.254818e-02       1.397253e-02
         580       3.463438e+00       8.237257e-01       1.385671e+00       1.102702e-02       5.666909e-03       7.631891e-03
         590       3.460074e+00       8.226457e-01       1.384381e+00       1.109715e-02       8.415451e-03       1.017947e-02
         600       3.456017e+00       8.193199e-01       1.382954e+00       1.609189e-02       1.248737e-02       1.455211e-02
         610       3.446646e+00       8.204961e-01       1.379124e+00       1.601023e-02       1.134341e-02       1.416481e-02
         620       3.439770e+00       8.205111e-01       1.376298e+00       1.293040e-02       4.144092e-03       8.006613e-03
         630       3.441404e+00       8.169576e-01       1.376975e+00       1.408132e-02       1.038896e-02       1.164105e-02
         640       3.446699e+00       8.206244e-01       1.379204e+00       2.095962e-02       1.293744e-02       1.755983e-02
         650       3.453417e+00       8.204022e-01       1.381888e+00       1.503816e-02       1.069739e-02       1.216280e-02
         660       3.459308e+00       8.222596e-01       1.384212e+00       1.256478e-02       6.634534e-03       8.107762e-03
         670       3.465596e+00       8.299384e-01       1.386758e+00       1.966273e-02       1.510239e-02       1.720097e-02
         680       3.467982e+00       8.260391e-01       1.387765e+00       2.074339e-02       1.170590e-02       1.748203e-02
         690       3.456798e+00       8.244183e-01       1.383201e+00       1.745115e-02       6.884453e-03       1.277553e-02
         700       3.444436e+00       8.255166e-01       1.378173e+00       1.505277e-02       8.794363e-03       1.077128e-02
