#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         710       2.251718e+00       4.711876e-01       9.035402e-01       2.175738e-02       6.765802e-03       1.348187e-02
         720       2.263856e+00       4.864748e-01       9.082473e-01       1.279304e-02       6.303859e-03       9.607061e-03
         730       2.249209e+00       4.878099e-01       9.020715e-01       1.951279e-02       8.182903e-03       1.099939e-02
         740       2.216454e+00       4.635291e-01       8.896827e-01       2.815007e-02       1.033296e-02       1.463920e-02
         750       2.189410e+00       4.351224e-01       8.806876e-01       2.789869e-02       5.746955e-03       1.503730e-02
         760       2.162662e+00       4.279168e-01       8.708310e-01       2.900110e-02       1.188015e-02       1.989289e-02
         770       2.163913e+00       4.402450e-01       8.707848e-01       2.914032e-02       8.466164e-03       1.778483e-02
         780       2.174758e+00       4.496705e-01       8.741612e-01       3.839701e-02       7.071637e-03       1.776675e-02
         790       2.204756e+00       4.450810e-01       8.863450e-01       1.714870e-02       6.878366e-03       1.044068e-02
         800       2.234163e+00       4.300453e-01       8.994790e-01       3.887430e-02       1.112996e-02       2.033772e-02
         810       2.257564e+00       4.413727e-01       9.081637e-01       2.886608e-02       7.452695e-03       1.673255e-02
         820       2.265639e+00       4.704972e-01       9.098664e-01       1.413524e-02       6.854247e-03       1.042168e-02
         830       2.242501e+00       4.698989e-01       9.003065e-01       3.181569e-02       8.225690e-03       1.560754e-02
         840       2.212195e+00       4.375188e-01       8.898681e-01       2.574156e-02       6.675454e-03       1.525684e-02
         850       2.175059e+00       4.133360e-01       8.772189e-01       5.857143e-02       1.117808e-02       2.763491e-02
         860       2.158839e+00       4.278913e-01       8.694213e-01       3.088547e-02       1.311863e-02       2.001167e-02
         870       2.156355e+00       4.522706e-01       8.667782e-01       4.171993e-02       1.122993e-02       2.027074e-02
         880       2.184848e+00       4.633975e-01       8.770243e-01       2.117233e-02       4.269389e-03       1.040234e-02
         890       2.217426e+00       4.581594e-01       8.898437e-01       1.900582e-02       9.606472e-03       1.269564e-02
         900       2.248278e+00       4.701522e-01       9.017146e-01       2.042490e-02       9.119793e-03       1.428323e-02
         910       2.260114e+00       5.201826e-01       9.051376e-01       1.907455e-02       6.621095e-03       1.063407e-02
         920       2.247553e+00       5.125539e-01       8.996379e-01       1.524116e-02       6.664426e-03       9.541612e-03
         930       2.220970e+00       5.371577e-01       8.887162e-01       1.743241e-02       4.959045e-03       9.578398e-03
         940       2.183159e+00       5.118501e-01       8.737176e-01       2.424466e-02       8.773945e-03       1.538514e-02
         950       2.163370e+00       5.080651e-01       8.659965e-01       1.234393e-02       8.303360e-03       1.046935e-02
         960       2.149623e+00       4.870703e-01       8.607040e-01       2.434390e-02       7.898495e-03       1.369961e-02
         970       2.165416e+00       4.969766e-01       8.666840e-01       1.211152e-02       3.549157e-03       6.323285e-03
         980       2.194966e+00       5.258672e-01       8.782835e-01       1.331449e-02       5.163573e-03       7.771824e-03
         990       2.226135e+00       5.355300e-01       8.906758e-01       1.472084e-02       6.218805e-03       9.819577e-03
        1000       2.246442e+00       5.232619e-01       8.989959e-01       1.501126e-02       6.270841e-03       9.552223e-03
