#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         570       2.172192e+00       4.410857e-01       8.735530e-01       4.321665e-02       1.157063e-02       2.426769e-02
         580       2.178219e+00       4.478163e-01       8.754065e-01       2.484281e-02       9.642455e-03       1.666769e-02
         590       2.187269e+00       4.630014e-01       8.782253e-01       1.953715e-02       6.068851e-03       1.171290e-02
         600       2.210666e+00       4.631329e-01       8.881600e-01       2.096733e-02       7.595406e-03       1.190930e-02
         610       2.235306e+00       4.505611e-01       8.995171e-01       2.764940e-02       1.264056e-02       1.795156e-02
         620       2.250343e+00       4.444843e-01       9.065478e-01       4.447989e-02       1.679486e-02       2.605050e-02
         630       2.248320e+00       4.574524e-01       9.052537e-01       2.806098e-02       1.059214e-02       1.598945e-02
         640       2.222825e+00       4.688341e-01       8.942544e-01       1.677606e-02       7.474228e-03       1.037303e-02
         650       2.193243e+00       4.597917e-01       8.837835e-01       3.750595e-02       1.284744e-02       2.227124e-02
         660       2.156352e+00       4.474924e-01       8.702509e-01       7.355985e-02       2.102031e-02       3.846160e-02
         670       2.150732e+00       4.616216e-01       8.650901e-01       2.898411e-02       1.154863e-02       1.965543e-02
         680       2.152305e+00       4.824366e-01       8.638878e-01       2.104030e-02       9.503299e-03       1.322952e-02
         690       2.189361e+00       4.890920e-01       8.784539e-01       1.508043e-02       6.777809e-03       9.947075e-03
         700       2.226203e+00       4.630169e-01       8.932797e-01       3.253821e-02       1.248384e-02       1.885459e-02
         710       2.255734e+00       4.695974e-01       9.045759e-01       2.239609e-02       1.042220e-02       1.520251e-02
         720       2.253547e+00       5.006630e-01       9.027269e-01       1.269289e-02       5.733801e-03       8.686538e-03
         730       2.233968e+00       5.081874e-01       8.948572e-01       8.222603e-03       6.510135e-03       7.426808e-03
         740       2.210189e+00       4.864836e-01       8.860321e-01       1.309527e-02       1.073990e-02       1.201119e-02
         750       2.185481e+00       4.759579e-01       8.763911e-01       2.233304e-02       1.281382e-02       1.651653e-02
         760       2.177199e+00       4.993604e-01       8.724504e-01       1.090283e-02       4.236493e-03       8.905361e-03
         770       2.172149e+00       5.057918e-01       8.700719e-01       9.219035e-03       4.285099e-03       6.158316e-03
         780       2.187587e+00       5.058258e-01       8.762328e-01       7.101460e-03       4.207619e-03       5.215064e-03
         790       2.207791e+00       5.029637e-01       8.847270e-01       1.106084e-02       6.693290e-03       9.467080e-03
         800       2.231956e+00       5.034549e-01       8.945784e-01       1.138724e-02       6.763468e-03       9.242546e-03
         810       2.245990e+00       5.200988e-01       8.999789e-01       9.984948e-03       4.945185e-03       7.307366e-03
         820       2.246130e+00       5.115983e-01       9.002330e-01       7.847516e-03       4.309947e-03       5.777620e-03
         830       2.239998e+00       4.964167e-01       8.984048e-01       1.077529e-02       6.657959e-03       8.166181e-03
         840       2.217316e+00       4.843679e-01       8.899971e-01       1.509281e-02       9.314072e-03       1.346798e-02
         850       2.197911e+00       4.767199e-01       8.824762e-01       1.271518e-02       1.037459e-02       1.162676e-02
         860       2.172985e+00       4.715724e-01       8.726470e-01       1.894194e-02       5.558980e-03       1.072487e-02
         870       2.168301e+00       4.621882e-01       8.710719e-01       1.066444e-02       5.564665e-03       7.942654e-03
         880       2.178551e+00       4.452988e-01       8.765243e-01       2.790645e-02       1.000328e-02       1.747229e-02
         890       2.202239e+00       4.400103e-01       8.872000e-01       3.561952e-02       1.092085e-02       2.123551e-02
         900       2.229996e+00       4.516789e-01       8.979957e-01       2.797375e-02       1.003651e-02       1.749823e-02
         910       2.243098e+00       4.545688e-01       9.034095e-01       3.564789e-02       4.147461e-03       1.817971e-02
         920       2.255416e+00       4.413478e-01       9.092875e-01       2.681096e-02       9.445038e-03       1.563445e-02
         930       2.236218e+00       4.258202e-01       9.026683e-01       2.923799e-02       1.668584e-02       2.339724e-02
         940       2.211011e+00       4.261336e-01       8.919532e-01       4.073113e-02       1.427431e-02       2.617091e-02
         950       2.170672e+00       4.399449e-01       8.735534e-01       4.602711e-02       7.011416e-03       2.237488e-02
         960       2.155408e+00       4.502704e-01       8.658010e-01       2.782764e-02       5.633130e-03       1.366191e-02
         970       2.160212e+00       4.406213e-01       8.681805e-01       3.949594e-02       1.332876e-02       2.270407e-02
         980       2.183576e+00       4.396929e-01       8.776552e-01       4.058624e-02       1.292986e-02       2.364349e-02
         990       2.216458e+00       4.759721e-01       8.886955e-01       1.285229e-02       8.213088e-03       1.077394e-02
        1000       2.234360e+00       5.142572e-01       8.946107e-01       1.933954e-02       7.493401e-03       1.004302e-02
