#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         890       2.166749e+00       4.454213e-01       8.706008e-01       2.451218e-02       6.649509e-03       1.353646e-02
         900       2.219187e+00       4.319660e-01       8.926840e-01       3.092224e-02       7.661375e-03       1.602621e-02
         910       2.278291e+00       4.375366e-01       9.161722e-01       2.061634e-02       6.118471e-03       1.105124e-02
         920       2.330484e+00       4.715497e-01       9.355689e-01       1.834446e-02       9.634329e-03       1.345529e-02
         930       2.332645e+00       4.778547e-01       9.364187e-01       2.657290e-02       1.900765e-02       2.386298e-02
         940       2.283518e+00       4.356707e-01       9.191204e-01       2.100673e-02       7.319488e-03       1.274083e-02
         950       2.183365e+00       3.960425e-01       8.835979e-01       9.608940e-02       1.424798e-02       4.205965e-02
         960       2.112655e+00       4.051502e-01       8.535922e-01       7.890640e-02       2.032519e-02       4.035850e-02
         970       2.073096e+00       4.282944e-01       8.341992e-01       9.206085e-02       2.827701e-02       4.504778e-02
         980       2.105249e+00       4.625620e-01       8.440188e-01       2.856283e-02       1.109696e-02       1.888133e-02
         990       2.173039e+00       5.319008e-01       8.693166e-01       2.542148e-02       9.589952e-03       1.476472e-02
        1000       2.262865e+00       5.197270e-01       9.075687e-01       2.268633e-02       5.134508e-03       1.172171e-02
