#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         310       3.470733e+00       8.066448e-01       1.389558e+00       1.586479e-02       1.276642e-02       1.425416e-02
         320       3.459968e+00       8.069052e-01       1.385320e+00       2.043511e-02       1.438122e-02       1.812711e-02
         330       3.444539e+00       7.995137e-01       1.379225e+00       1.901700e-02       1.213101e-02       1.473708e-02
         340       3.432254e+00       7.915998e-01       1.374326e+00       1.522105e-02       8.485529e-03       1.165209e-02
         350       3.432531e+00       7.957742e-01       1.374363e+00       1.835149e-02       1.442972e-02       1.636969e-02
         360       3.441474e+00       8.045023e-01       1.377800e+00       2.152582e-02       1.254245e-02       1.757353e-02
         370       3.453736e+00       8.126803e-01       1.382515e+00       1.452483e-02       6.778722e-03       1.214105e-02
         380       3.467391e+00       8.165628e-01       1.387960e+00       1.604689e-02       7.276289e-03       1.052565e-02
         390       3.479098e+00       8.216914e-01       1.392683e+00       2.154663e-02       1.505840e-02       1.804019e-02
         400       3.478354e+00       8.358082e-01       1.392160e+00       2.019907e-02       1.425650e-02       1.785755e-02
         410       3.462805e+00       8.408714e-01       1.385772e+00       1.296460e-02       9.108823e-03       1.122758e-02
         420       3.442868e+00       8.326892e-01       1.377841e+00       1.370404e-02       8.302765e-03       1.178487e-02
         430       3.425659e+00       8.304575e-01       1.371074e+00       2.368630e-02       1.893446e-02       2.102889e-02
         440       3.417067e+00       8.228163e-01       1.367633e+00       2.209015e-02       1.264768e-02       1.916404e-02
         450       3.418549e+00       8.155251e-01       1.368204e+00       2.122716e-02       1.409301e-02       1.793911e-02
         460       3.437789e+00       8.014097e-01       1.376499e+00       1.611231e-02       1.291939e-02       1.413859e-02
         470       3.463357e+00       7.992309e-01       1.387804e+00       3.531950e-02       2.118983e-02       2.647085e-02
         480       3.467169e+00       7.960254e-01       1.389603e+00       2.964469e-02       1.806991e-02       2.338402e-02
         490       3.456339e+00       7.884030e-01       1.385308e+00       3.663372e-02       9.893251e-03       2.229108e-02
         500       3.446175e+00       7.910946e-01       1.381434e+00       4.365385e-02       1.924581e-02       2.946248e-02
         510       3.436093e+00       7.886363e-01       1.377175e+00       3.357039e-02       1.909484e-02       2.383486e-02
         520       3.426846e+00       7.913629e-01       1.372861e+00       2.092005e-02       1.521972e-02       1.744450e-02
         530       3.432285e+00       8.004761e-01       1.374671e+00       2.098287e-02       1.247938e-02       1.526905e-02
         540       3.446851e+00       8.078403e-01       1.380434e+00       1.915357e-02       1.193198e-02       1.502463e-02
         550       3.458376e+00       8.136076e-01       1.384953e+00       2.539705e-02       1.346145e-02       1.833316e-02
         560       3.465020e+00       8.153019e-01       1.387413e+00       1.687026e-02       9.805799e-03       1.244067e-02
         570       3.467077e+00       8.183713e-01       1.387975e+00       1.212263e-02       9.764725e-03       1.050291e-02
         580       3.465071e+00       8.225129e-01       1.387112e+00       1.718288e-02       7.256202e-03       1.445377e-02
         590       3.454483e+00       8.223330e-01       1.382763e+00       1.549611e-02       8.510878e-03       1.362607e-02
         600       3.439950e+00       8.204945e-01       1.376750e+00       1.196366e-02       9.445934e-03       1.050052e-02
         610       3.433141e+00       8.183353e-01       1.373980e+00       1.253125e-02       1.034787e-02       1.164924e-02
         620       3.434542e+00       8.231992e-01       1.374569e+00       2.011759e-02       1.283858e-02       1.640575e-02
         630       3.439294e+00       8.249990e-01       1.376415e+00       1.503783e-02       8.527731e-03       1.319530e-02
         640       3.447590e+00       8.275670e-01       1.379683e+00       9.544428e-03       7.545042e-03       8.341303e-03
         650       3.460075e+00       8.285416e-01       1.384762e+00       1.495933e-02       5.409529e-03       1.257956e-02
         660       3.468569e+00       8.287120e-01       1.388120e+00       1.985189e-02       1.016050e-02       1.645367e-02
         670       3.467720e+00       8.348055e-01       1.387611e+00       1.454508e-02       7.436585e-03       1.223518e-02
         680       3.457072e+00       8.330888e-01       1.383203e+00       1.117548e-02       9.503853e-03       1.052506e-02
         690       3.443884e+00       8.340229e-01       1.378007e+00       1.647736e-02       1.058848e-02       1.388501e-02
         700       3.433509e+00       8.277347e-01       1.374087e+00       2.192269e-02       1.181510e-02       1.885334e-02
         710       3.425604e+00       8.255373e-01       1.370993e+00       1.854668e-02       1.524903e-02       1.704132e-02
         720       3.428564e+00       8.275440e-01       1.372160e+00       1.070545e-02       8.044127e-03       9.323071e-03
         730       3.443264e+00       8.328336e-01       1.378250e+00       2.193487e-02       1.223659e-02       1.844237e-02
         740       3.458751e+00       8.303280e-01       1.384863e+00       2.636723e-02       1.642972e-02       2.093182e-02
         750       3.464038e+00       8.228131e-01       1.387220e+00       3.132566e-02       1.102738e-02       1.829137e-02
         760       3.463725e+00       8.271447e-01       1.387205e+00       3.267752e-02       1.246620e-02       2.007348e-02
         770       3.457418e+00       8.275101e-01       1.384741e+00       2.605116e-02       1.740959e-02       2.103251e-02
         780       3.440213e+00       8.221312e-01       1.377773e+00       2.380468e-02       1.606656e-02       1.877975e-02
         790       3.422068e+00       8.100554e-01       1.370609e+00       2.187011e-02       1.203189e-02       1.576078e-02
         800       3.417935e+00       8.052838e-01       1.369059e+00       2.936340e-02       1.452086e-02       2.002907e-02
         810       3.428514e+00       8.149245e-01       1.373105e+00       2.731552e-02       1.914110e-02       2.188119e-02
         820       3.442571e+00       8.232069e-01       1.378452e+00       1.941643e-02       1.021897e-02       1.609395e-02
         830       3.458564e+00       8.241591e-01       1.384713e+00       1.371907e-02       1.085663e-02       1.188373e-02
         840       3.472186e+00       8.249983e-01       1.390171e+00       2.347065e-02       1.337713e-02       1.742611e-02
         850       3.475013e+00       8.321762e-01       1.391134e+00       2.524432e-02       1.011685e-02       2.034640e-02
         860       3.461700e+00       8.373381e-01       1.385258e+00       1.602479e-02       5.228616e-03       1.355334e-02
         870       3.443831e+00       8.359115e-01       1.377787e+00       9.169905e-03       6.809289e-03       7.883771e-03
         880       3.433018e+00       8.310549e-01       1.373584e+00       1.818393e-02       8.267313e-03       1.579323e-02
         890       3.427407e+00       8.328551e-01       1.371316e+00       1.924497e-02       8.047815e-03       1.648496e-02
         900       3.429309e+00       8.394255e-01       1.371872e+00       9.717096e-03       8.269844e-03       9.161620e-03
         910       3.441460e+00       8.408332e-01       1.376701e+00       9.612044e-03       5.712759e-03       8.015070e-03
         920       3.459145e+00       8.418977e-01       1.383900e+00       1.392809e-02       6.204417e-03       1.201021e-02
         930       3.471159e+00       8.450501e-01       1.388766e+00       1.580852e-02       8.025456e-03       1.337560e-02
         940       3.474801e+00       8.460805e-01       1.390162e+00       1.097510e-02       5.922276e-03       9.278613e-03
         950       3.472224e+00       8.480285e-01       1.389056e+00       9.402974e-03       3.758878e-03       7.419688e-03
         960       3.465048e+00       8.465666e-01       1.386269e+00       1.527869e-02       6.445975e-03       1.276455e-02
         970       3.452867e+00       8.397889e-01       1.381473e+00       1.518341e-02       6.553518e-03       1.314019e-02
         980       3.438319e+00       8.388599e-01       1.375607e+00       1.019328e-02       7.303889e-03       8.536009e-03
         990       3.430506e+00       8.383287e-01       1.372483e+00       1.123766e-02       8.447909e-03       1.015247e-02
        1000       3.431522e+00       8.391372e-01       1.372950e+00       1.815561e-02       9.905660e-03       1.420015e-02
        1010       3.438679e+00       8.385900e-01       1.375846e+00       1.436823e-02       8.021573e-03       1.236550e-02
        1020       3.450778e+00       8.365643e-01       1.380749e+00       1.101492e-02       1.007612e-02       1.053247e-02
        1030       3.467804e+00       8.387122e-01       1.387722e+00       1.276012e-02       4.079597e-03       1.063224e-02
        1040       3.479371e+00       8.477761e-01       1.392431e+00       1.953340e-02       7.818712e-03       1.617663e-02
        1050       3.476515e+00       8.316211e-01       1.391419e+00       1.777012e-02       1.308936e-02       1.606913e-02
        1060       3.463107e+00       8.120994e-01       1.386403e+00       1.645721e-02       9.858735e-03       1.183306e-02
        1070       3.446385e+00       7.959363e-01       1.380154e+00       2.731159e-02       1.567173e-02       2.122547e-02
        1080       3.435109e+00       7.828211e-01       1.376013e+00       2.708595e-02       1.858880e-02       2.155984e-02
        1090       3.425525e+00       7.720961e-01       1.372294e+00       2.560687e-02       1.551553e-02       2.193378e-02
        1100       3.431933e+00       7.649277e-01       1.375066e+00       2.427269e-02       1.484363e-02       1.851005e-02
        1110       3.451917e+00       7.703742e-01       1.383309e+00       3.492888e-02       1.799837e-02       2.521876e-02
        1120       3.468510e+00       7.769399e-01       1.389730e+00       3.728296e-02       1.967558e-02       2.625236e-02
        1130       3.473456e+00       7.819415e-01       1.391089e+00       1.742785e-02       1.147675e-02       1.466028e-02
        1140       3.470057e+00       7.878364e-01       1.389438e+00       1.516412e-02       1.199932e-02       1.380059e-02
        1150       3.460142e+00       7.905107e-01       1.385334e+00       2.108697e-02       1.220042e-02       1.743275e-02
        1160       3.440962e+00       7.959515e-01       1.377266e+00       2.031197e-02       1.025028e-02       1.585197e-02
        1170       3.426126e+00       8.021747e-01       1.370987e+00       1.364906e-02       8.933431e-03       1.223898e-02
        1180       3.423155e+00       8.078404e-01       1.369735e+00       1.536867e-02       8.621465e-03       1.288922e-02
        1190       3.434745e+00       8.129663e-01       1.374423e+00       1.737389e-02       6.097977e-03       1.487615e-02
        1200       3.448864e+00       8.180565e-01       1.380017e+00       1.749717e-02       7.864302e-03       1.492426e-02
        1210       3.461771e+00       8.228846e-01       1.385109e+00       1.049788e-02       5.687213e-03       8.620642e-03
        1220       3.472036e+00       8.287097e-01       1.389230e+00       1.321786e-02       8.112977e-03       1.177478e-02
        1230       3.475088e+00       8.321786e-01       1.390481e+00       1.587003e-02       9.299852e-03       1.394646e-02
        1240       3.469615e+00       8.319600e-01       1.388247e+00       1.128897e-02       6.041053e-03       9.949424e-03
        1250       3.458735e+00       8.323865e-01       1.383815e+00       9.591394e-03       7.393644e-03       8.742663e-03
        1260       3.448866e+00       8.328932e-01       1.379853e+00       1.118792e-02       7.284261e-03       9.975309e-03
        1270       3.441378e+00       8.337637e-01       1.376855e+00       1.341227e-02       7.114479e-03       1.158618e-02
        1280       3.438407e+00       8.350052e-01       1.375603e+00       1.095885e-02       7.147800e-03       9.972390e-03
        1290       3.441154e+00       8.359641e-01       1.376649e+00       8.558920e-03       7.415774e-03       7.912518e-03
        1300       3.449236e+00       8.384665e-01       1.379909e+00       1.204763e-02       6.984316e-03       1.070382e-02
        1310       3.459016e+00       8.414120e-01       1.383840e+00       1.399540e-02       5.950962e-03       1.160534e-02
        1320       3.466304e+00       8.433008e-01       1.386739e+00       1.175008e-02       6.953018e-03       9.811188e-03
        1330       3.471012e+00       8.432785e-01       1.388706e+00       1.091188e-02       3.938199e-03       9.049164e-03
        1340       3.469392e+00       8.432139e-01       1.388251e+00       1.667500e-02       8.864534e-03       1.376151e-02
        1350       3.458014e+00       8.356777e-01       1.383944e+00       1.757069e-02       9.928803e-03       1.504883e-02
        1360       3.439883e+00       8.117400e-01       1.376904e+00       1.539479e-02       9.654975e-03       1.300225e-02
        1370       3.428035e+00       7.959454e-01       1.372450e+00       1.371819e-02       1.083749e-02       1.220201e-02
        1380       3.428542e+00       7.898528e-01       1.373126e+00       2.467649e-02       1.717252e-02       2.067466e-02
        1390       3.436373e+00       7.848778e-01       1.376695e+00       3.090507e-02       1.685397e-02       2.295669e-02
        1400       3.448150e+00       7.819632e-01       1.381465e+00       2.878708e-02       1.252092e-02       1.989865e-02
        1410       3.461769e+00       7.810464e-01       1.387115e+00       3.150058e-02       1.792448e-02       2.234769e-02
        1420       3.470925e+00       7.789256e-01       1.390979e+00       4.192165e-02       1.947486e-02       2.812394e-02
        1430       3.461954e+00       7.820469e-01       1.387067e+00       3.642835e-02       1.586294e-02       2.550582e-02
        1440       3.446296e+00       7.845864e-01       1.380239e+00       1.943514e-02       1.215025e-02       1.468935e-02
        1450       3.433054e+00       7.874969e-01       1.374440e+00       1.668898e-02       1.034256e-02       1.482665e-02
        1460       3.427510e+00       7.921038e-01       1.371993e+00       2.207756e-02       1.506853e-02       1.959352e-02
        1470       3.429280e+00       7.937957e-01       1.372593e+00       1.507382e-02       5.237717e-03       1.275853e-02
        1480       3.436035e+00       8.041671e-01       1.375005e+00       1.212528e-02       9.203881e-03       1.089590e-02
        1490       3.451180e+00       8.173674e-01       1.380906e+00       1.627673e-02       7.074999e-03       1.385564e-02
        1500       3.464830e+00       8.252303e-01       1.386393e+00       1.929516e-02       9.867204e-03       1.659957e-02
        1510       3.469704e+00       8.272435e-01       1.388330e+00       1.447210e-02       7.126076e-03       1.192083e-02
        1520       3.466464e+00       8.286168e-01       1.387068e+00       1.108903e-02       6.060786e-03       9.729413e-03
        1530       3.460483e+00       8.302896e-01       1.384822e+00       1.727868e-02       9.021668e-03       1.480656e-02
        1540       3.451436e+00       8.124681e-01       1.381399e+00       1.753939e-02       8.409852e-03       1.522875e-02
        1550       3.444493e+00       8.012803e-01       1.378711e+00       1.062466e-02       9.483549e-03       1.010374e-02
        1560       3.445338e+00       8.028963e-01       1.379057e+00       1.305531e-02       1.065206e-02       1.188185e-02
        1570       3.451382e+00       8.027508e-01       1.381511e+00       1.626889e-02       1.215493e-02       1.491586e-02
        1580       3.458460e+00       7.998779e-01       1.384390e+00       1.433874e-02       6.241285e-03       1.212389e-02
        1590       3.464684e+00       7.980631e-01       1.386920e+00       1.078502e-02       5.796400e-03       9.254926e-03
        1600       3.470979e+00       7.962547e-01       1.389548e+00       1.158966e-02       5.451762e-03       9.496721e-03
        1610       3.473449e+00       7.976139e-01       1.390597e+00       1.679605e-02       5.473556e-03       1.351985e-02
        1620       3.469054e+00       7.945813e-01       1.388832e+00       1.699301e-02       7.340650e-03       1.350733e-02
        1630       3.460053e+00       7.825714e-01       1.385407e+00       1.138194e-02       6.548581e-03       9.833597e-03
        1640       3.453362e+00       7.711272e-01       1.383149e+00       1.733774e-02       1.417154e-02       1.575042e-02
        1650       3.451893e+00       7.636006e-01       1.382997e+00       2.269894e-02       1.839540e-02       2.064630e-02
        1660       3.452620e+00       7.564113e-01       1.383501e+00       2.228412e-02       1.633519e-02       1.898393e-02
        1670       3.460241e+00       7.528213e-01       1.386657e+00       2.768856e-02       1.553505e-02       2.040950e-02
        1680       3.476727e+00       7.563715e-01       1.393448e+00       3.770124e-02       1.934406e-02       2.518837e-02
        1690       3.490548e+00       7.594445e-01       1.399088e+00       4.206411e-02       2.101019e-02       2.979228e-02
        1700       3.489833e+00       7.694134e-01       1.398229e+00       2.469717e-02       1.595417e-02       1.980074e-02
        1710       3.478836e+00       7.820068e-01       1.393165e+00       1.820312e-02       1.030215e-02       1.452316e-02
        1720       3.464430e+00       7.879661e-01       1.387186e+00       2.186115e-02       1.656760e-02       1.966558e-02
        1730       3.445590e+00       8.018086e-01       1.379432e+00       2.484870e-02       1.634347e-02       2.097285e-02
        1740       3.428126e+00       8.143374e-01       1.372186e+00       1.654178e-02       1.202941e-02       1.475823e-02
        1750       3.423720e+00       7.928936e-01       1.370482e+00       1.439957e-02       1.126162e-02       1.250389e-02
        1760       3.439255e+00       7.834746e-01       1.376945e+00       2.120053e-02       9.996003e-03       1.757139e-02
        1770       3.455191e+00       7.829139e-01       1.383430e+00       2.346796e-02       1.615742e-02       2.066397e-02
        1780       3.465138e+00       7.761254e-01       1.387547e+00       1.849318e-02       9.400522e-03       1.434373e-02
        1790       3.472977e+00       7.708980e-01       1.391061e+00       1.863341e-02       1.335633e-02       1.575287e-02
        1800       3.474945e+00       7.701323e-01       1.392153e+00       2.724652e-02       1.778324e-02       2.251097e-02
        1810       3.467645e+00       7.691798e-01       1.389103e+00       2.225138e-02       1.581716e-02       1.856061e-02
        1820       3.457656e+00       7.702159e-01       1.384818e+00       1.588140e-02       9.279991e-03       1.273597e-02
        1830       3.453032e+00       7.705496e-01       1.382918e+00       1.609922e-02       1.049959e-02       1.371497e-02
        1840       3.452210e+00       7.684600e-01       1.382714e+00       2.064332e-02       1.484447e-02       1.684050e-02
        1850       3.453351e+00       7.702375e-01       1.383097e+00       1.836820e-02       1.415981e-02       1.587721e-02
        1860       3.458852e+00       7.779408e-01       1.384989e+00       1.135633e-02       7.834339e-03       9.600222e-03
        1870       3.469047e+00       7.852235e-01       1.388894e+00       1.434192e-02       1.008619e-02       1.312286e-02
        1880       3.476928e+00       7.922554e-01       1.391950e+00       1.803142e-02       8.684212e-03       1.526386e-02
        1890       3.475574e+00       7.944513e-01       1.391280e+00       1.393187e-02       8.681258e-03       1.155325e-02
        1900       3.469558e+00       7.939832e-01       1.388807e+00       1.089434e-02       4.507428e-03       8.823632e-03
        1910       3.462882e+00       8.015035e-01       1.386028e+00       1.688725e-02       1.140867e-02       1.480138e-02
        1920       3.454508e+00       8.050502e-01       1.382559e+00       1.877518e-02       1.154830e-02       1.693885e-02
        1930       3.443924e+00       8.063825e-01       1.378100e+00       1.275221e-02       7.289390e-03       1.104636e-02
        1940       3.438358e+00       8.133735e-01       1.375744e+00       1.118446e-02       5.031749e-03       9.254595e-03
        1950       3.442189e+00       8.273298e-01       1.377225e+00       1.951350e-02       7.119517e-03       1.674094e-02
        1960       3.448744e+00       8.460624e-01       1.379695e+00       1.734444e-02       6.248311e-03       1.470869e-02
        1970       3.454655e+00       8.451464e-01       1.381943e+00       1.027077e-02       5.880439e-03       8.994978e-03
        1980       3.459096e+00       8.415439e-01       1.383867e+00       1.386826e-02       1.015164e-02       1.262900e-02
        1990       3.460140e+00       8.299492e-01       1.384606e+00       1.888843e-02       9.689902e-03       1.586301e-02
        2000       3.452170e+00       8.140974e-01       1.381820e+00       2.017788e-02       7.303843e-03       1.570866e-02
        2010       3.439885e+00       8.039517e-01       1.377144e+00       1.476889e-02       9.679416e-03       1.156335e-02
        2020       3.432877e+00       8.015353e-01       1.374744e+00       2.211837e-02       1.443025e-02       1.728973e-02
        2030       3.430082e+00       7.962735e-01       1.374188e+00       3.558102e-02       2.328353e-02       2.692023e-02
        2040       3.426950e+00       7.883062e-01       1.373075e+00       2.316725e-02       1.837410e-02       2.060955e-02
        2050       3.430811e+00       7.794892e-01       1.375034e+00       3.751274e-02       1.542029e-02       2.496802e-02
        2060       3.446156e+00       7.826457e-01       1.381595e+00       5.880332e-02       2.163437e-02       3.728787e-02
        2070       3.452972e+00       7.903210e-01       1.384001e+00       5.030244e-02       1.894500e-02       3.308957e-02
        2080       3.447717e+00       7.920799e-01       1.381028e+00       2.097970e-02       1.183516e-02       1.688536e-02
        2090       3.442058e+00       7.976156e-01       1.378024e+00       1.790329e-02       1.137645e-02       1.496422e-02
        2100       3.438330e+00       8.015562e-01       1.376168e+00       2.458125e-02       1.158025e-02       1.980823e-02
        2110       3.429095e+00       8.143154e-01       1.372107e+00       2.315914e-02       1.248632e-02       1.987547e-02
        2120       3.424476e+00       8.304693e-01       1.370140e+00       1.665329e-02       1.201862e-02       1.461326e-02
        2130       3.438237e+00       8.016915e-01       1.376127e+00       1.329213e-02       6.873256e-03       1.162810e-02
        2140       3.461093e+00       7.966508e-01       1.385782e+00       2.568728e-02       8.353316e-03       2.036819e-02
        2150       3.477475e+00       7.971565e-01       1.392358e+00       1.879315e-02       8.966451e-03       1.671454e-02
        2160       3.480087e+00       7.919105e-01       1.393274e+00       1.917579e-02       1.103300e-02       1.551459e-02
        2170       3.479214e+00       7.869015e-01       1.393204e+00       1.666888e-02       1.095586e-02       1.394977e-02
        2180       3.472442e+00       7.779094e-01       1.390936e+00       2.576393e-02       1.892558e-02       2.071030e-02
        2190       3.458980e+00       7.756539e-01       1.385429e+00       1.852758e-02       1.306917e-02       1.533255e-02
        2200       3.448701e+00       7.762393e-01       1.381044e+00       1.509704e-02       8.836369e-03       1.088091e-02
        2210       3.446631e+00       7.736196e-01       1.380332e+00       1.840598e-02       1.207474e-02       1.499043e-02
        2220       3.451241e+00       7.695472e-01       1.382505e+00       1.945524e-02       1.530450e-02       1.669867e-02
        2230       3.458572e+00       7.691323e-01       1.385522e+00       2.146069e-02       1.344989e-02       1.622376e-02
        2240       3.469288e+00       7.762529e-01       1.389540e+00       1.453985e-02       9.387702e-03       1.188186e-02
        2250       3.480531e+00       7.825329e-01       1.393873e+00       1.974251e-02       1.525845e-02       1.679128e-02
        2260       3.484747e+00       7.836891e-01       1.395650e+00       2.080615e-02       1.240824e-02       1.720806e-02
        2270       3.476973e+00       7.746298e-01       1.392784e+00       2.050666e-02       1.401654e-02       1.610605e-02
        2280       3.465297e+00       7.690110e-01       1.388251e+00       2.199777e-02       1.221191e-02       1.560004e-02
        2290       3.456974e+00       7.707293e-01       1.384874e+00       2.127698e-02       1.575803e-02       1.923851e-02
        2300       3.447572e+00       7.692095e-01       1.381025e+00       2.176038e-02       1.518444e-02       1.883797e-02
        2310       3.443020e+00       7.691332e-01       1.379157e+00       1.803013e-02       1.110716e-02       1.435183e-02
        2320       3.451353e+00       7.755760e-01       1.382515e+00       2.273833e-02       1.245811e-02       1.732721e-02
        2330       3.470729e+00       8.119615e-01       1.389587e+00       2.222223e-02       6.242367e-03       1.824123e-02
        2340       3.482909e+00       8.176914e-01       1.393904e+00       2.139840e-02       1.291282e-02       1.907706e-02
        2350       3.476352e+00       8.048947e-01       1.391250e+00       1.097749e-02       6.934945e-03       9.221972e-03
        2360       3.455277e+00       7.869728e-01       1.383266e+00       1.916820e-02       1.281912e-02       1.568713e-02
        2370       3.431913e+00       7.723692e-01       1.374487e+00       2.963697e-02       2.377797e-02       2.609825e-02
        2380       3.413200e+00       7.555161e-01       1.367630e+00       3.340606e-02       1.890060e-02       2.609429e-02
        2390       3.408883e+00       7.545626e-01       1.365868e+00       3.954385e-02       1.566777e-02       2.316851e-02
        2400       3.432732e+00       7.671251e-01       1.375207e+00       2.233594e-02       1.888364e-02       2.033907e-02
        2410       3.461136e+00       7.814771e-01       1.386424e+00       2.912667e-02       2.437683e-02       2.574159e-02
        2420       3.478499e+00       7.929512e-01       1.392947e+00       1.754993e-02       1.436675e-02       1.617028e-02
        2430       3.485524e+00       7.997336e-01       1.395624e+00       2.351576e-02       7.422042e-03       1.383105e-02
        2440       3.484233e+00       8.077088e-01       1.395092e+00       2.928817e-02       1.560082e-02       2.166254e-02
        2450       3.467420e+00       8.128435e-01       1.388040e+00       2.089552e-02       1.519743e-02       1.860067e-02
        2460       3.443253e+00       8.109841e-01       1.378098e+00       1.219111e-02       9.652318e-03       1.112578e-02
        2470       3.428045e+00       8.089547e-01       1.372048e+00       1.342447e-02       1.002729e-02       1.156438e-02
        2480       3.425606e+00       8.181482e-01       1.371092e+00       2.162792e-02       1.504028e-02       1.782822e-02
        2490       3.432454e+00       8.310633e-01       1.373678e+00       1.914115e-02       1.197946e-02       1.693934e-02
        2500       3.444872e+00       8.274485e-01       1.378373e+00       1.029060e-02       4.235179e-03       8.228084e-03
        2510       3.463363e+00       8.313010e-01       1.385702e+00       1.132815e-02       5.699460e-03       9.627343e-03
        2520       3.476683e+00       8.325287e-01       1.391250e+00       2.077315e-02       9.326745e-03       1.803251e-02
        2530       3.476043e+00       8.260485e-01       1.391061e+00       1.722882e-02       7.492067e-03       1.405050e-02
        2540       3.464042e+00       8.116753e-01       1.386320e+00       7.308150e-03       6.399247e-03       6.758595e-03
        2550       3.451364e+00       8.055592e-01       1.381427e+00       1.462088e-02       7.011479e-03       1.256412e-02
        2560       3.439180e+00       8.027326e-01       1.376705e+00       1.813716e-02       9.769603e-03       1.630293e-02
        2570       3.425978e+00       7.930091e-01       1.371530e+00       1.628088e-02       1.067477e-02       1.337730e-02
        2580       3.424648e+00       7.807505e-01       1.371349e+00       1.305354e-02       6.038952e-03       9.616456e-03
        2590       3.439896e+00       7.707069e-01       1.378265e+00       3.107913e-02       1.726541e-02       2.387696e-02
        2600       3.460624e+00       7.719351e-01       1.387040e+00       4.345872e-02       2.309370e-02       3.154544e-02
        2610       3.471862e+00       7.729359e-01       1.391517e+00       4.588409e-02       1.370406e-02       2.773506e-02
        2620       3.472707e+00       7.736793e-01       1.391912e+00       4.775236e-02       1.664265e-02       2.950884e-02
        2630       3.461088e+00       7.723054e-01       1.387182e+00       3.329868e-02       1.952582e-02       2.684658e-02
        2640       3.435690e+00       7.767705e-01       1.376229e+00       2.772950e-02       1.619180e-02       2.358239e-02
        2650       3.409571e+00       8.002529e-01       1.364434e+00       1.777347e-02       1.290544e-02       1.475732e-02
        2660       3.408930e+00       8.321919e-01       1.363744e+00       1.625730e-02       8.321903e-03       1.269977e-02
        2670       3.435263e+00       8.173689e-01       1.374693e+00       3.062513e-02       1.025737e-02       2.552133e-02
        2680       3.455398e+00       8.025225e-01       1.383037e+00       2.439439e-02       1.098388e-02       1.842092e-02
