#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.142329e+00       4.915591e-01       8.600429e-01       1.345696e-02       3.640568e-03       6.868385e-03
          10       2.200694e+00       5.073706e-01       8.827542e-01       9.711025e-03       4.107884e-03       6.324694e-03
          20       2.264489e+00       5.160947e-01       9.077880e-01       1.365515e-02       1.020322e-02       1.166094e-02
          30       2.307802e+00       5.242279e-01       9.249084e-01       1.957911e-02       1.182469e-02       1.549353e-02
          40       2.308907e+00       5.226237e-01       9.249615e-01       1.461060e-02       8.007610e-03       1.032507e-02
          50       2.272344e+00       5.176205e-01       9.098461e-01       8.112620e-03       4.120303e-03       5.563720e-03
          60       2.215984e+00       5.232558e-01       8.869952e-01       1.110874e-02       8.274234e-03       9.108203e-03
          70       2.154430e+00       4.901580e-01       8.628380e-01       1.630444e-02       1.378182e-02       1.554124e-02
          80       2.114909e+00       4.679874e-01       8.478472e-01       1.976491e-02       1.278428e-02       1.739164e-02
          90       2.100086e+00       4.547921e-01       8.429692e-01       1.922241e-02       9.626743e-03       1.580971e-02
         100       2.132599e+00       4.439897e-01       8.572025e-01       2.848742e-02       1.031419e-02       1.591180e-02
         110       2.198029e+00       4.438515e-01       8.842679e-01       1.913829e-02       1.230744e-02       1.557490e-02
         120       2.275897e+00       4.518178e-01       9.163225e-01       2.110033e-02       1.662665e-02       1.893921e-02
         130       2.326455e+00       4.511023e-01       9.381189e-01       6.088797e-02       2.171848e-02       3.786098e-02
         140       2.313721e+00       4.475616e-01       9.324848e-01       4.368131e-02       1.197571e-02       2.471686e-02
         150       2.251268e+00       4.488184e-01       9.049330e-01       1.761076e-02       7.158029e-03       1.229054e-02
         160       2.171005e+00       4.483879e-01       8.718841e-01       3.278289e-02       1.511595e-02       2.187932e-02
         170       2.113752e+00       4.490449e-01       8.485676e-01       2.861383e-02       1.882683e-02       2.470413e-02
         180       2.088567e+00       4.523719e-01       8.382818e-01       2.354048e-02       1.031150e-02       1.914047e-02
         190       2.117370e+00       4.662830e-01       8.496033e-01       1.706759e-02       3.722419e-03       1.170223e-02
         200       2.172767e+00       4.911310e-01       8.712983e-01       1.120964e-02       8.248867e-03       9.804743e-03
         210       2.243138e+00       5.094447e-01       8.990324e-01       1.378210e-02       1.101661e-02       1.262013e-02
         220       2.294700e+00       5.189838e-01       9.195987e-01       1.485674e-02       9.150987e-03       1.259601e-02
         230       2.312615e+00       5.203723e-01       9.269187e-01       1.593911e-02       6.456081e-03       1.028061e-02
         240       2.298132e+00       4.987252e-01       9.214893e-01       1.061548e-02       4.202571e-03       6.630270e-03
         250       2.254619e+00       4.838184e-01       9.044147e-01       1.004149e-02       4.637079e-03       8.018745e-03
         260       2.201954e+00       4.713655e-01       8.838753e-01       1.235887e-02       9.146278e-03       1.122727e-02
         270       2.150855e+00       4.548245e-01       8.643158e-01       2.438073e-02       8.757300e-03       1.391892e-02
         280       2.126623e+00       4.411740e-01       8.554320e-01       3.291852e-02       1.133170e-02       1.754806e-02
         290       2.129165e+00       4.358795e-01       8.567431e-01       3.845999e-02       1.051861e-02       2.077391e-02
         300       2.164997e+00       4.421349e-01       8.708746e-01       3.099035e-02       1.029238e-02       1.829498e-02
         310       2.218538e+00       4.518154e-01       8.921808e-01       1.868519e-02       9.605968e-03       1.308093e-02
         320       2.273393e+00       4.528479e-01       9.144804e-01       1.848403e-02       7.039873e-03       1.287473e-02
         330       2.317525e+00       4.533602e-01       9.324006e-01       1.609371e-02       7.477136e-03       1.204939e-02
         340       2.322281e+00       4.581615e-01       9.340625e-01       2.440494e-02       1.079982e-02       1.630808e-02
         350       2.286123e+00       4.511860e-01       9.199357e-01       1.591299e-02       1.101400e-02       1.323911e-02
         360       2.211038e+00       4.326197e-01       8.909630e-01       3.661296e-02       9.189031e-03       1.970427e-02
         370       2.142128e+00       4.234477e-01       8.638867e-01       5.086548e-02       1.059610e-02       2.465793e-02
         380       2.095233e+00       4.238124e-01       8.448066e-01       6.931844e-02       2.154825e-02       3.614531e-02
         390       2.101152e+00       4.306860e-01       8.464105e-01       5.668543e-02       2.308286e-02       3.175807e-02
         400       2.148931e+00       4.487530e-01       8.641596e-01       1.726430e-02       1.482413e-02       1.626712e-02
         410       2.224309e+00       4.925000e-01       8.920036e-01       1.807758e-02       1.117346e-02       1.483038e-02
         420       2.304272e+00       4.928937e-01       9.235928e-01       8.636245e-03       6.416817e-03       7.359173e-03
         430       2.339881e+00       4.884189e-01       9.393749e-01       2.588796e-02       1.410890e-02       1.960876e-02
         440       2.314558e+00       4.831092e-01       9.297842e-01       2.359388e-02       1.522561e-02       1.894921e-02
         450       2.242026e+00       4.732725e-01       9.010019e-01       1.635213e-02       9.749376e-03       1.210805e-02
         460       2.172619e+00       4.649283e-01       8.739346e-01       1.456809e-02       5.485552e-03       9.360380e-03
         470       2.125208e+00       4.604710e-01       8.550105e-01       1.264684e-02       6.016084e-03       9.867544e-03
         480       2.117875e+00       4.616831e-01       8.512399e-01       1.681086e-02       9.982430e-03       1.403457e-02
         490       2.136110e+00       4.696298e-01       8.576143e-01       1.609045e-02       1.129332e-02       1.361307e-02
         500       2.175501e+00       4.799953e-01       8.729772e-01       1.252315e-02       8.567255e-03       1.001131e-02
         510       2.226999e+00       4.889560e-01       8.936165e-01       9.025916e-03       5.517249e-03       6.796662e-03
         520       2.275384e+00       5.006671e-01       9.128846e-01       8.371312e-03       4.794747e-03       5.812415e-03
         530       2.307635e+00       5.111221e-01       9.255765e-01       1.418746e-02       9.129699e-03       1.096948e-02
         540       2.302915e+00       5.091970e-01       9.237601e-01       1.718961e-02       9.279355e-03       1.309184e-02
         550       2.266353e+00       4.963781e-01       9.095655e-01       6.701277e-03       5.234787e-03       5.991142e-03
         560       2.207977e+00       4.811935e-01       8.865529e-01       9.673999e-03       5.264244e-03       7.333031e-03
         570       2.157436e+00       4.712365e-01       8.664970e-01       9.014670e-03       8.142317e-03       8.553873e-03
         580       2.122735e+00       4.668163e-01       8.527846e-01       1.972534e-02       1.278114e-02       1.568562e-02
         590       2.114007e+00       4.624455e-01       8.498402e-01       2.330062e-02       1.251022e-02       1.673004e-02
         600       2.138578e+00       4.603242e-01       8.600028e-01       1.844896e-02       9.330286e-03       1.290594e-02
         610       2.190611e+00       4.788955e-01       8.800063e-01       1.120909e-02       5.854982e-03       8.107913e-03
         620       2.267065e+00       5.062687e-01       9.094973e-01       1.094119e-02       9.108640e-03       1.010876e-02
         630       2.325351e+00       4.966516e-01       9.328484e-01       3.249085e-02       1.624918e-02       2.249484e-02
