#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         510       2.226942e+00       4.572042e-01       8.942770e-01       1.494570e-02       5.382968e-03       9.843803e-03
         520       2.182533e+00       4.849772e-01       8.763153e-01       1.109417e-02       5.611292e-03       7.070692e-03
         530       2.155431e+00       4.556683e-01       8.666864e-01       1.216973e-02       4.103703e-03       7.901339e-03
         540       2.150079e+00       4.508657e-01       8.653027e-01       2.567928e-02       5.658517e-03       1.304053e-02
         550       2.166171e+00       4.477991e-01       8.720557e-01       1.950674e-02       4.984709e-03       1.176179e-02
         560       2.201971e+00       4.404254e-01       8.864022e-01       2.474408e-02       3.641311e-03       1.243548e-02
         570       2.236709e+00       4.428920e-01       8.999276e-01       2.132734e-02       5.434089e-03       1.263311e-02
         580       2.267456e+00       4.632774e-01       9.111957e-01       1.048849e-02       3.879133e-03       7.539334e-03
         590       2.271989e+00       4.746911e-01       9.126072e-01       1.340885e-02       6.371950e-03       9.117390e-03
         600       2.257380e+00       4.612290e-01       9.073206e-01       1.120278e-02       5.103272e-03       7.477717e-03
         610       2.227284e+00       4.385794e-01       8.964045e-01       2.535502e-02       5.017951e-03       1.335151e-02
         620       2.197519e+00       4.354927e-01       8.845599e-01       2.689267e-02       4.072215e-03       1.324733e-02
         630       2.176749e+00       4.460124e-01       8.755308e-01       2.679532e-02       3.651898e-03       1.247011e-02
         640       2.165620e+00       4.466090e-01       8.712355e-01       3.218792e-02       5.381099e-03       1.504799e-02
         650       2.173564e+00       4.334167e-01       8.755696e-01       3.063219e-02       4.451334e-03       1.464074e-02
         660       2.193193e+00       4.240240e-01       8.842634e-01       4.261969e-02       5.691119e-03       1.925886e-02
         670       2.229306e+00       4.410759e-01       8.974415e-01       2.143320e-02       4.505935e-03       1.261080e-02
         680       2.261046e+00       4.662633e-01       9.088773e-01       1.823758e-02       7.000253e-03       1.085118e-02
         690       2.275890e+00       4.679330e-01       9.148153e-01       1.423637e-02       6.705543e-03       9.319301e-03
         700       2.262057e+00       4.453955e-01       9.103468e-01       1.682783e-02       6.124390e-03       1.035729e-02
         710       2.227327e+00       4.357405e-01       8.968175e-01       3.066928e-02       7.336267e-03       1.601552e-02
         720       2.187557e+00       4.532832e-01       8.793898e-01       1.748470e-02       4.686057e-03       1.045701e-02
         730       2.147834e+00       4.663975e-01       8.627829e-01       2.799765e-02       8.570929e-03       1.391280e-02
         740       2.134152e+00       4.645183e-01       8.578227e-01       1.559221e-02       7.398864e-03       9.390287e-03
         750       2.141928e+00       4.647896e-01       8.610838e-01       1.819981e-02       4.247647e-03       9.662341e-03
         760       2.186576e+00       5.018650e-01       8.778665e-01       9.499010e-03       3.463093e-03       5.723913e-03
         770       2.234432e+00       5.067854e-01       8.962185e-01       1.860584e-02       5.685712e-03       1.002717e-02
         780       2.267583e+00       4.921826e-01       9.096540e-01       1.438417e-02       5.350942e-03       8.028724e-03
         790       2.269684e+00       4.771990e-01       9.108063e-01       6.762979e-03       3.912734e-03       5.347617e-03
         800       2.250902e+00       4.833134e-01       9.029635e-01       9.712773e-03       4.793698e-03       6.823060e-03
         810       2.223867e+00       4.924507e-01       8.918160e-01       7.268582e-03       4.951289e-03       6.257116e-03
         820       2.194671e+00       4.830669e-01       8.801797e-01       1.082374e-02       4.780486e-03       6.561108e-03
         830       2.173531e+00       4.607514e-01       8.723990e-01       1.323648e-02       2.569068e-03       6.937673e-03
         840       2.164279e+00       4.487547e-01       8.693450e-01       2.394798e-02       3.207523e-03       1.001827e-02
         850       2.174570e+00       4.611744e-01       8.731025e-01       1.193184e-02       2.477976e-03       6.245179e-03
         860       2.196941e+00       4.779216e-01       8.816437e-01       1.132188e-02       4.827240e-03       7.158018e-03
         870       2.227341e+00       4.777972e-01       8.939076e-01       9.564626e-03       5.853215e-03       7.274968e-03
         880       2.253117e+00       4.619621e-01       9.050239e-01       7.249253e-03       3.274174e-03       5.484701e-03
         890       2.267360e+00       4.552454e-01       9.114598e-01       1.114819e-02       3.757342e-03       7.262428e-03
         900       2.263768e+00       4.650979e-01       9.101654e-01       9.823480e-03       5.516547e-03       7.320310e-03
         910       2.239743e+00       4.637898e-01       9.009257e-01       1.827898e-02       7.784289e-03       1.174190e-02
         920       2.206050e+00       4.403074e-01       8.887479e-01       2.753834e-02       4.846702e-03       1.405642e-02
         930       2.167835e+00       4.141239e-01       8.759911e-01       5.564554e-02       6.611584e-03       2.555657e-02
         940       2.151760e+00       4.106260e-01       8.704989e-01       6.590185e-02       1.047917e-02       2.966497e-02
         950       2.156854e+00       4.247621e-01       8.715882e-01       4.374645e-02       7.919590e-03       2.221807e-02
         960       2.188761e+00       4.411880e-01       8.827069e-01       3.452106e-02       6.865114e-03       1.699488e-02
         970       2.231135e+00       4.534396e-01       8.980897e-01       1.375191e-02       3.472683e-03       8.817901e-03
         980       2.263286e+00       4.659163e-01       9.099638e-01       1.389275e-02       2.367750e-03       7.371689e-03
         990       2.275081e+00       4.842645e-01       9.141010e-01       1.300582e-02       3.721819e-03       7.454529e-03
        1000       2.257698e+00       4.872848e-01       9.064479e-01       1.112947e-02       5.054370e-03       7.677962e-03
