#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         400       2.124492e+00       4.358168e-01       8.545371e-01       3.612556e-02       1.009119e-02       1.949197e-02
         410       2.173254e+00       4.563612e-01       8.743145e-01       1.756063e-02       6.647188e-03       1.187609e-02
         420       2.241678e+00       4.732958e-01       9.030482e-01       3.776163e-02       7.685735e-03       1.758169e-02
         430       2.282077e+00       4.445091e-01       9.208851e-01       7.821629e-02       1.407262e-02       3.549952e-02
         440       2.281833e+00       4.659779e-01       9.187901e-01       4.467202e-02       9.239165e-03       2.141404e-02
         450       2.234403e+00       4.895574e-01       8.968614e-01       2.228414e-02       8.627181e-03       1.178148e-02
         460       2.181853e+00       4.792058e-01       8.747126e-01       1.206232e-02       4.884276e-03       7.241899e-03
         470       2.143049e+00       4.514550e-01       8.597179e-01       2.317551e-02       5.060893e-03       1.151581e-02
         480       2.133490e+00       4.485772e-01       8.558842e-01       3.089592e-02       8.903601e-03       1.447988e-02
         490       2.149204e+00       4.755483e-01       8.610555e-01       9.992751e-03       4.962701e-03       7.254171e-03
         500       2.181191e+00       4.948094e-01       8.735399e-01       1.390105e-02       4.682476e-03       7.098278e-03
         510       2.223349e+00       4.885259e-01       8.912141e-01       6.989025e-03       3.461862e-03       5.144139e-03
         520       2.255889e+00       4.713278e-01       9.053367e-01       1.124852e-02       4.938399e-03       7.371870e-03
         530       2.274203e+00       4.770396e-01       9.127817e-01       7.422906e-03       3.835719e-03       5.197787e-03
         540       2.265077e+00       4.965597e-01       9.087556e-01       1.710700e-02       2.618226e-03       8.775536e-03
         550       2.234854e+00       4.961600e-01       8.972047e-01       1.007329e-02       5.056379e-03       7.244082e-03
         560       2.193399e+00       4.718827e-01       8.817452e-01       1.698364e-02       2.574997e-03       9.658498e-03
         570       2.160062e+00       4.522347e-01       8.692596e-01       2.688998e-02       2.984233e-03       1.205377e-02
         580       2.144452e+00       4.596822e-01       8.625737e-01       1.469259e-02       7.952533e-03       1.031139e-02
         590       2.147429e+00       4.764797e-01       8.635905e-01       2.072742e-02       6.145165e-03       1.232264e-02
         600       2.175055e+00       4.671645e-01       8.757662e-01       2.456746e-02       6.032214e-03       1.161481e-02
         610       2.214484e+00       4.744908e-01       8.922946e-01       4.257632e-02       8.328258e-03       2.240374e-02
         620       2.262132e+00       4.808017e-01       9.109731e-01       4.780679e-02       8.643344e-03       2.192290e-02
         630       2.280226e+00       5.039013e-01       9.165531e-01       2.179563e-02       8.546420e-03       1.354732e-02
         640       2.257436e+00       4.829495e-01       9.060904e-01       1.610902e-02       3.340229e-03       8.912597e-03
         650       2.201960e+00       4.696138e-01       8.826088e-01       1.578675e-02       5.365439e-03       8.558416e-03
         660       2.147220e+00       4.959087e-01       8.596978e-01       1.196298e-02       5.951214e-03       8.060587e-03
         670       2.117469e+00       4.551204e-01       8.495013e-01       1.824009e-02       1.166829e-02       1.400819e-02
         680       2.124567e+00       4.215063e-01       8.554794e-01       5.631750e-02       1.138691e-02       2.567284e-02
         690       2.167732e+00       4.250623e-01       8.736089e-01       3.738228e-02       4.822868e-03       1.810094e-02
         700       2.228400e+00       4.422242e-01       8.977790e-01       2.963477e-02       8.744675e-03       1.725573e-02
         710       2.281997e+00       4.451701e-01       9.194861e-01       3.441900e-02       7.814728e-03       1.846328e-02
         720       2.295072e+00       4.298838e-01       9.259617e-01       3.163675e-02       6.393060e-03       1.887276e-02
         730       2.276423e+00       4.174768e-01       9.196117e-01       4.485814e-02       6.943922e-03       2.139818e-02
         740       2.231907e+00       4.215013e-01       9.012174e-01       3.786546e-02       7.257543e-03       2.048115e-02
         750       2.192044e+00       4.278077e-01       8.842940e-01       4.366148e-02       7.708593e-03       2.156038e-02
         760       2.160664e+00       4.246773e-01       8.713706e-01       5.267573e-02       6.309424e-03       2.455720e-02
         770       2.151649e+00       4.193232e-01       8.677734e-01       4.902865e-02       6.668031e-03       2.376807e-02
         780       2.166914e+00       4.249055e-01       8.730040e-01       4.063012e-02       4.712591e-03       1.856430e-02
         790       2.198016e+00       4.482920e-01       8.835967e-01       1.847062e-02       4.852757e-03       1.010231e-02
         800       2.238375e+00       4.780061e-01       8.981301e-01       8.233625e-03       4.676563e-03       6.533489e-03
         810       2.265906e+00       4.951496e-01       9.082823e-01       1.046090e-02       1.388192e-03       5.710786e-03
         820       2.274630e+00       4.965575e-01       9.114081e-01       8.187631e-03       2.948030e-03       5.327159e-03
         830       2.258296e+00       4.990920e-01       9.046467e-01       1.230289e-02       4.024949e-03       7.190936e-03
         840       2.231208e+00       5.078179e-01       8.935529e-01       7.337272e-03       4.027005e-03       5.309189e-03
         850       2.200920e+00       5.085891e-01       8.811995e-01       4.632051e-03       2.439669e-03       3.611797e-03
         860       2.177749e+00       4.994906e-01       8.719003e-01       6.245480e-03       2.681312e-03       3.721819e-03
         870       2.167935e+00       4.900307e-01       8.680715e-01       4.955644e-03       2.432834e-03       3.666399e-03
         880       2.171081e+00       4.913259e-01       8.693697e-01       5.368999e-03       3.101773e-03       3.993418e-03
         890       2.189826e+00       5.038395e-01       8.767714e-01       3.954441e-03       1.727095e-03       2.773553e-03
         900       2.214959e+00       5.169533e-01       8.867005e-01       6.036607e-03       3.696709e-03       4.577326e-03
         910       2.243146e+00       5.230044e-01       8.978636e-01       7.420414e-03       3.892612e-03       5.286527e-03
         920       2.263213e+00       5.257704e-01       9.057907e-01       7.905882e-03       4.609699e-03       5.740253e-03
         930       2.267813e+00       5.345700e-01       9.075827e-01       9.873188e-03       3.505123e-03       5.713245e-03
         940       2.252583e+00       5.428380e-01       9.015071e-01       6.690518e-03       3.749042e-03       5.257856e-03
         950       2.217459e+00       5.286852e-01       8.874020e-01       8.687034e-03       4.402044e-03       5.842024e-03
         960       2.179146e+00       5.290802e-01       8.718427e-01       4.282672e-03       2.522270e-03       3.444244e-03
         970       2.145822e+00       5.220054e-01       8.584557e-01       8.231718e-03       4.074366e-03       6.128155e-03
         980       2.137321e+00       5.119246e-01       8.551514e-01       9.213781e-03       5.283687e-03       6.918624e-03
         990       2.150301e+00       5.096982e-01       8.606300e-01       8.834936e-03       3.425251e-03       5.706888e-03
        1000       2.189434e+00       4.944379e-01       8.770277e-01       1.027930e-02       3.638326e-03       6.205119e-03
