#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.096311e+00       4.910106e-01       8.393451e-01       1.836372e-02       1.212791e-02       1.532342e-02
          10       2.126449e+00       4.684318e-01       8.519348e-01       1.441827e-02       4.855844e-03       1.067349e-02
          20       2.186819e+00       4.559300e-01       8.776170e-01       2.598245e-02       7.314352e-03       1.509552e-02
          30       2.263085e+00       4.791150e-01       9.087531e-01       1.391469e-02       1.052268e-02       1.213422e-02
          40       2.308475e+00       4.973312e-01       9.277631e-01       2.386260e-02       1.316472e-02       1.759101e-02
          50       2.305410e+00       4.794450e-01       9.283008e-01       5.155045e-02       1.207836e-02       2.549980e-02
          60       2.253291e+00       4.541671e-01       9.084148e-01       4.868570e-02       1.247468e-02       2.385907e-02
          70       2.184973e+00       4.639963e-01       8.799918e-01       1.624606e-02       1.059656e-02       1.386457e-02
          80       2.126235e+00       4.545541e-01       8.554965e-01       2.514226e-02       1.252043e-02       1.682863e-02
          90       2.093785e+00       4.523282e-01       8.423689e-01       2.739303e-02       1.294558e-02       1.846756e-02
         100       2.101211e+00       4.493736e-01       8.456914e-01       3.041115e-02       9.201635e-03       1.783301e-02
         110       2.150876e+00       4.440294e-01       8.655767e-01       4.023395e-02       1.064760e-02       2.178022e-02
         120       2.237938e+00       4.456565e-01       8.996667e-01       1.834679e-02       1.188046e-02       1.388789e-02
         130       2.309808e+00       4.494119e-01       9.300452e-01       3.340801e-02       1.532767e-02       2.388552e-02
         140       2.337060e+00       4.516130e-01       9.420399e-01       4.798848e-02       1.785479e-02       3.160727e-02
         150       2.282159e+00       4.541347e-01       9.199286e-01       2.160122e-02       9.360960e-03       1.469292e-02
         160       2.187902e+00       4.458269e-01       8.842956e-01       4.026272e-02       1.453547e-02       2.235106e-02
         170       2.096700e+00       4.265844e-01       8.469146e-01       4.638675e-02       1.519565e-02       2.811433e-02
         180       2.059594e+00       4.385484e-01       8.292667e-01       4.368634e-02       2.557740e-02       3.256442e-02
         190       2.081079e+00       4.475700e-01       8.365001e-01       4.892796e-02       1.956806e-02       2.801804e-02
         200       2.155210e+00       4.469072e-01       8.662340e-01       1.698228e-02       1.136466e-02       1.429881e-02
         210       2.246490e+00       4.451495e-01       9.027869e-01       2.653067e-02       1.237953e-02       1.727380e-02
         220       2.309556e+00       4.743651e-01       9.264830e-01       1.817089e-02       7.076598e-03       1.360633e-02
         230       2.327629e+00       5.046553e-01       9.328633e-01       1.444907e-02       8.607473e-03       1.158336e-02
         240       2.293779e+00       4.974860e-01       9.201553e-01       1.157189e-02       4.437292e-03       8.662872e-03
         250       2.235894e+00       4.770613e-01       8.981547e-01       1.046424e-02       7.314063e-03       8.733259e-03
         260       2.172960e+00       4.657220e-01       8.736559e-01       2.163708e-02       7.886844e-03       1.186924e-02
         270       2.130483e+00       4.336715e-01       8.582014e-01       3.712598e-02       9.818300e-03       1.933565e-02
         280       2.117339e+00       4.108118e-01       8.555905e-01       6.965377e-02       1.490506e-02       3.309063e-02
         290       2.142674e+00       4.154322e-01       8.656676e-01       5.814480e-02       1.006597e-02       2.792519e-02
         300       2.197347e+00       4.415408e-01       8.855445e-01       2.691563e-02       7.991203e-03       1.618365e-02
         310       2.260291e+00       4.554149e-01       9.097212e-01       2.186472e-02       8.365428e-03       1.417593e-02
         320       2.309496e+00       4.442334e-01       9.301497e-01       1.439507e-02       6.576674e-03       1.214891e-02
         330       2.320379e+00       4.351304e-01       9.355718e-01       2.358032e-02       9.680387e-03       1.723959e-02
