#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         560       3.410927e+00       8.210586e-01       1.364581e+00       1.551081e-02       9.106468e-03       1.244693e-02
         570       3.444468e+00       8.241684e-01       1.378063e+00       8.663267e-03       8.117146e-03       8.407484e-03
         580       3.479299e+00       8.199070e-01       1.392296e+00       1.050120e-02       8.662395e-03       9.157363e-03
         590       3.502579e+00       8.257447e-01       1.401851e+00       1.844904e-02       1.049572e-02       1.410970e-02
         600       3.503654e+00       8.315965e-01       1.402338e+00       2.091255e-02       1.040964e-02       1.512095e-02
         610       3.480832e+00       8.235615e-01       1.393193e+00       1.461752e-02       1.047854e-02       1.188227e-02
         620       3.447341e+00       8.098817e-01       1.379870e+00       1.076411e-02       7.688532e-03       8.796267e-03
         630       3.417871e+00       7.980887e-01       1.368297e+00       1.462127e-02       9.477402e-03       1.221909e-02
         640       3.401786e+00       7.996476e-01       1.361780e+00       2.205280e-02       1.253370e-02       1.614362e-02
         650       3.402101e+00       8.036565e-01       1.361778e+00       1.553802e-02       7.543543e-03       1.092489e-02
         660       3.422058e+00       8.059923e-01       1.369760e+00       1.394146e-02       1.026316e-02       1.172528e-02
         670       3.454922e+00       8.037998e-01       1.383153e+00       1.383113e-02       1.217294e-02       1.301972e-02
         680       3.488740e+00       8.112050e-01       1.396894e+00       2.365337e-02       1.113750e-02       1.642791e-02
         690       3.511167e+00       8.198736e-01       1.405935e+00       3.858284e-02       7.149171e-03       2.230769e-02
         700       3.506732e+00       8.160538e-01       1.404281e+00       3.601791e-02       1.379011e-02       2.261871e-02
         710       3.473096e+00       8.028188e-01       1.391067e+00       2.179176e-02       1.357239e-02       1.740004e-02
         720       3.422792e+00       7.823017e-01       1.371080e+00       2.533285e-02       9.644971e-03       1.771371e-02
         730       3.377813e+00       7.800688e-01       1.352695e+00       3.175161e-02       1.483715e-02       1.968860e-02
         740       3.361365e+00       7.852896e-01       1.346005e+00       3.028052e-02       1.298024e-02       1.946069e-02
         750       3.387833e+00       7.933501e-01       1.356641e+00       2.248787e-02       1.746290e-02       1.927630e-02
         760       3.434209e+00       7.959387e-01       1.375202e+00       1.815279e-02       1.125081e-02       1.549345e-02
         770       3.485231e+00       8.178576e-01       1.395157e+00       1.575749e-02       6.358680e-03       1.002278e-02
         780       3.524873e+00       8.462853e-01       1.410571e+00       2.304511e-02       1.335637e-02       1.885769e-02
         790       3.523265e+00       8.551119e-01       1.409772e+00       2.167087e-02       2.052819e-02       2.105378e-02
         800       3.483392e+00       8.546839e-01       1.393608e+00       1.006474e-02       7.481943e-03       8.392697e-03
         810       3.436751e+00       8.115391e-01       1.375287e+00       1.084230e-02       8.250492e-03       9.303601e-03
         820       3.405542e+00       7.818602e-01       1.363346e+00       2.242672e-02       1.623814e-02       1.891210e-02
         830       3.396114e+00       7.705412e-01       1.359852e+00       2.587630e-02       1.228159e-02       1.968149e-02
         840       3.411145e+00       7.739326e-01       1.365791e+00       2.016330e-02       9.023944e-03       1.323382e-02
         850       3.444265e+00       7.888179e-01       1.378851e+00       1.232866e-02       7.100358e-03       9.267388e-03
         860       3.483290e+00       7.998461e-01       1.394437e+00       1.593675e-02       1.088139e-02       1.340295e-02
         870       3.512375e+00       8.045276e-01       1.406037e+00       2.356648e-02       1.237315e-02       1.769008e-02
         880       3.517890e+00       8.077653e-01       1.408190e+00       2.729272e-02       7.392214e-03       1.589790e-02
         890       3.500025e+00       8.049851e-01       1.401134e+00       2.020906e-02       1.119809e-02       1.486370e-02
         900       3.466497e+00       7.933738e-01       1.387909e+00       1.664995e-02       8.370143e-03       1.397075e-02
         910       3.426551e+00       7.759160e-01       1.372127e+00       1.793601e-02       1.128803e-02       1.471647e-02
         920       3.398883e+00       7.614279e-01       1.361367e+00       2.845396e-02       7.703304e-03       1.725863e-02
         930       3.396352e+00       7.634664e-01       1.360399e+00       2.501445e-02       1.220614e-02       1.796577e-02
         940       3.416927e+00       7.766346e-01       1.368428e+00       2.112950e-02       1.478089e-02       1.728469e-02
         950       3.452661e+00       7.887202e-01       1.382472e+00       1.298030e-02       1.085022e-02       1.171830e-02
         960       3.492861e+00       7.983767e-01       1.398481e+00       1.767079e-02       8.332713e-03       1.251671e-02
         970       3.519352e+00       8.094011e-01       1.409043e+00       3.220083e-02       1.050094e-02       2.104569e-02
         980       3.513974e+00       8.157250e-01       1.406640e+00       2.833151e-02       1.725059e-02       2.149968e-02
         990       3.476483e+00       8.167292e-01       1.391142e+00       1.135624e-02       6.724944e-03       9.464582e-03
        1000       3.424851e+00       8.077948e-01       1.370360e+00       1.032212e-02       6.788717e-03       8.546930e-03
        1010       3.386078e+00       8.007331e-01       1.355140e+00       2.048736e-02       1.415826e-02       1.739475e-02
        1020       3.370545e+00       8.106199e-01       1.348808e+00       2.867415e-02       1.752638e-02       2.094051e-02
        1030       3.382960e+00       8.088471e-01       1.353648e+00       1.941664e-02       7.773133e-03       1.504855e-02
        1040       3.428861e+00       8.151603e-01       1.372006e+00       1.791930e-02       8.024228e-03       1.179124e-02
        1050       3.489293e+00       8.346214e-01       1.396340e+00       2.347356e-02       1.270884e-02       1.977475e-02
        1060       3.531431e+00       8.378185e-01       1.413122e+00       2.629428e-02       1.736005e-02       2.106696e-02
        1070       3.537929e+00       8.251412e-01       1.415731e+00       2.708793e-02       1.088721e-02       1.885193e-02
        1080       3.513567e+00       8.013883e-01       1.406591e+00       2.174684e-02       1.542006e-02       1.840814e-02
        1090       3.465741e+00       7.672975e-01       1.388348e+00       2.225877e-02       1.809722e-02       2.038441e-02
        1100       3.418968e+00       7.454766e-01       1.370133e+00       3.917782e-02       1.494998e-02       2.446723e-02
        1110       3.399787e+00       7.354012e-01       1.362761e+00       5.605800e-02       1.198139e-02       2.962436e-02
        1120       3.414670e+00       7.461721e-01       1.368291e+00       3.713035e-02       1.360546e-02       2.352081e-02
        1130       3.448680e+00       7.744420e-01       1.381035e+00       1.749891e-02       1.395852e-02       1.567642e-02
        1140       3.484007e+00       7.979407e-01       1.394623e+00       1.440928e-02       9.574284e-03       1.184963e-02
        1150       3.508232e+00       8.105818e-01       1.404061e+00       1.607254e-02       7.184179e-03       1.050220e-02
        1160       3.514725e+00       8.143634e-01       1.406689e+00       1.548425e-02       1.030956e-02       1.276625e-02
        1170       3.499589e+00       8.115841e-01       1.400677e+00       1.598649e-02       9.926612e-03       1.368024e-02
        1180       3.468177e+00       8.047580e-01       1.388010e+00       1.019099e-02       4.991664e-03       8.255456e-03
        1190       3.435536e+00       7.974153e-01       1.374917e+00       1.163893e-02       5.662058e-03       8.063876e-03
        1200       3.413269e+00       7.864096e-01       1.366221e+00       1.580285e-02       1.458924e-02       1.497253e-02
        1210       3.405403e+00       7.827167e-01       1.363155e+00       1.586848e-02       1.100709e-02       1.375308e-02
        1220       3.415372e+00       7.941101e-01       1.366877e+00       1.724472e-02       6.480430e-03       1.086329e-02
        1230       3.444927e+00       8.129571e-01       1.378450e+00       7.945122e-03       6.101067e-03       6.813647e-03
        1240       3.484238e+00       8.387144e-01       1.394049e+00       1.393982e-02       9.349639e-03       1.254745e-02
        1250       3.513122e+00       8.557755e-01       1.405539e+00       1.455952e-02       1.399936e-02       1.434540e-02
        1260       3.516157e+00       8.589093e-01       1.406608e+00       1.212106e-02       6.261131e-03       9.275749e-03
        1270       3.495006e+00       8.448617e-01       1.398167e+00       8.881777e-03       6.206908e-03       7.392095e-03
        1280       3.454646e+00       8.300674e-01       1.382196e+00       2.138168e-02       7.693038e-03       1.782555e-02
        1290       3.403883e+00       8.200415e-01       1.361846e+00       2.119131e-02       1.732780e-02       1.871405e-02
        1300       3.365800e+00       8.036639e-01       1.346601e+00       1.512526e-02       7.665082e-03       1.013544e-02
        1310       3.365124e+00       7.954531e-01       1.346600e+00       2.801226e-02       1.660633e-02       2.062892e-02
        1320       3.404142e+00       7.926433e-01       1.362574e+00       2.579161e-02       1.955618e-02       2.204151e-02
        1330       3.455999e+00       7.923900e-01       1.383953e+00       1.813908e-02       1.170443e-02       1.404972e-02
        1340       3.496540e+00       7.985968e-01       1.400463e+00       3.545156e-02       9.541853e-03       2.233728e-02
        1350       3.503860e+00       7.986500e-01       1.403856e+00       5.774935e-02       1.501340e-02       3.238918e-02
        1360       3.473231e+00       7.932737e-01       1.391500e+00       4.286932e-02       1.614962e-02       2.717984e-02
        1370       3.422463e+00       7.923692e-01       1.370300e+00       1.986696e-02       1.084541e-02       1.429968e-02
        1380       3.384048e+00       7.905985e-01       1.354479e+00       1.754643e-02       9.107854e-03       1.319763e-02
        1390       3.379586e+00       7.903386e-01       1.352648e+00       1.825660e-02       1.580919e-02       1.660639e-02
        1400       3.399428e+00       8.040504e-01       1.360618e+00       2.141576e-02       1.645591e-02       1.831793e-02
        1410       3.434791e+00       8.233978e-01       1.374489e+00       1.281658e-02       9.524226e-03       1.063156e-02
        1420       3.475712e+00       8.452989e-01       1.390601e+00       6.943716e-03       4.565663e-03       5.801482e-03
        1430       3.508603e+00       8.626687e-01       1.403793e+00       1.869405e-02       1.477596e-02       1.713298e-02
        1440       3.512172e+00       8.604101e-01       1.405133e+00       1.953990e-02       1.515859e-02       1.675375e-02
        1450       3.485818e+00       8.582578e-01       1.394340e+00       6.795258e-03       3.752190e-03       5.376561e-03
        1460       3.449596e+00       8.448342e-01       1.379892e+00       9.022150e-03       6.839827e-03       8.322851e-03
        1470       3.416690e+00       8.143442e-01       1.367019e+00       1.837048e-02       1.065664e-02       1.435211e-02
        1480       3.398714e+00       7.995229e-01       1.359978e+00       1.234734e-02       8.363008e-03       1.130480e-02
        1490       3.399933e+00       8.040515e-01       1.360341e+00       1.734645e-02       5.659746e-03       1.051394e-02
        1500       3.425148e+00       8.112290e-01       1.370399e+00       9.151298e-03       8.385172e-03       8.807415e-03
        1510       3.461620e+00       8.185819e-01       1.385073e+00       1.528236e-02       7.744636e-03       1.298409e-02
        1520       3.492974e+00       8.279765e-01       1.397578e+00       1.368314e-02       1.102263e-02       1.221092e-02
        1530       3.510577e+00       8.326133e-01       1.404523e+00       1.095316e-02       3.859905e-03       7.274994e-03
        1540       3.508241e+00       8.263066e-01       1.403753e+00       1.495603e-02       1.224388e-02       1.292671e-02
        1550       3.485664e+00       8.093845e-01       1.395025e+00       1.689918e-02       6.978708e-03       1.353384e-02
        1560       3.449566e+00       7.819362e-01       1.381005e+00       1.202793e-02       9.135925e-03       1.050842e-02
        1570       3.416915e+00       7.610880e-01       1.368385e+00       2.328870e-02       7.468144e-03       1.394557e-02
        1580       3.403029e+00       7.520452e-01       1.363221e+00       3.399930e-02       1.292432e-02       2.380074e-02
        1590       3.416697e+00       7.481343e-01       1.368978e+00       3.245881e-02       1.674159e-02       2.477673e-02
        1600       3.451825e+00       7.576001e-01       1.382806e+00       2.503238e-02       8.785073e-03       1.592404e-02
        1610       3.496706e+00       7.750868e-01       1.400353e+00       2.257861e-02       8.568656e-03       1.361869e-02
        1620       3.536460e+00       7.875895e-01       1.416103e+00       4.265752e-02       2.374121e-02       3.036152e-02
        1630       3.539237e+00       7.931808e-01       1.417082e+00       4.228535e-02       2.473027e-02       3.007252e-02
        1640       3.501690e+00       7.810123e-01       1.402203e+00       2.134305e-02       7.339430e-03       1.283596e-02
        1650       3.451032e+00       7.651554e-01       1.382181e+00       2.033630e-02       6.730098e-03       1.315547e-02
        1660       3.408029e+00       7.672035e-01       1.364667e+00       2.188989e-02       1.664649e-02       1.936198e-02
        1670       3.384989e+00       7.776012e-01       1.355054e+00       3.130440e-02       1.559467e-02       2.364048e-02
        1680       3.394935e+00       7.924196e-01       1.358577e+00       1.309502e-02       1.108186e-02       1.230675e-02
        1690       3.431573e+00       8.228227e-01       1.372863e+00       1.302865e-02       4.165180e-03       1.022532e-02
        1700       3.474569e+00       8.575891e-01       1.390002e+00       1.954664e-02       9.855375e-03       1.666307e-02
        1710       3.498940e+00       8.542844e-01       1.399866e+00       1.331247e-02       1.102901e-02       1.257926e-02
        1720       3.500915e+00       8.482732e-01       1.400761e+00       9.660330e-03       5.679633e-03       7.485394e-03
        1730       3.481709e+00       8.479734e-01       1.393077e+00       1.220677e-02       7.472999e-03       1.048506e-02
        1740       3.450877e+00       8.413691e-01       1.380719e+00       1.382717e-02       9.230682e-03       1.195239e-02
        1750       3.421206e+00       8.287292e-01       1.368916e+00       1.291073e-02       9.280238e-03       1.080201e-02
        1760       3.402443e+00       8.211508e-01       1.361420e+00       2.056514e-02       7.071527e-03       1.133854e-02
        1770       3.403213e+00       8.215185e-01       1.361670e+00       1.209584e-02       1.149009e-02       1.175850e-02
        1780       3.419966e+00       8.317072e-01       1.368312e+00       1.719377e-02       1.248799e-02       1.431722e-02
        1790       3.447417e+00       8.323610e-01       1.379397e+00       1.060323e-02       6.719460e-03       9.354899e-03
        1800       3.477584e+00       8.331710e-01       1.391831e+00       1.425498e-02       5.383381e-03       9.066271e-03
        1810       3.499818e+00       8.327604e-01       1.401136e+00       2.841303e-02       1.232523e-02       1.881308e-02
        1820       3.497266e+00       8.316353e-01       1.400099e+00       2.173905e-02       1.167463e-02       1.734145e-02
        1830       3.471303e+00       8.213663e-01       1.389717e+00       1.345631e-02       9.067067e-03       1.123499e-02
        1840       3.437871e+00       8.074470e-01       1.376651e+00       1.791384e-02       9.043114e-03       1.274477e-02
        1850       3.407414e+00       8.042732e-01       1.364641e+00       3.560983e-02       1.857700e-02       2.277961e-02
        1860       3.392341e+00       8.015193e-01       1.358587e+00       1.832618e-02       1.517656e-02       1.676464e-02
        1870       3.395694e+00       7.999299e-01       1.359713e+00       2.620999e-02       1.689242e-02       2.235504e-02
        1880       3.422942e+00       8.069403e-01       1.370633e+00       1.821413e-02       1.088123e-02       1.370626e-02
        1890       3.462812e+00       8.158625e-01       1.386960e+00       3.706883e-02       1.520554e-02       2.351943e-02
        1900       3.493726e+00       8.228302e-01       1.399397e+00       4.950382e-02       1.616672e-02       2.957624e-02
        1910       3.499563e+00       8.280879e-01       1.401189e+00       3.162098e-02       1.000013e-02       1.837973e-02
        1920       3.480696e+00       8.227026e-01       1.393315e+00       1.723626e-02       1.361683e-02       1.486810e-02
        1930       3.442199e+00       8.210640e-01       1.377554e+00       1.835248e-02       9.671719e-03       1.644190e-02
        1940       3.399424e+00       8.274677e-01       1.359996e+00       1.853240e-02       1.018641e-02       1.422000e-02
        1950       3.379140e+00       8.257577e-01       1.351754e+00       1.322848e-02       8.834380e-03       1.106076e-02
        1960       3.389209e+00       8.262365e-01       1.355824e+00       1.720378e-02       1.231180e-02       1.385219e-02
        1970       3.421852e+00       8.351915e-01       1.368885e+00       1.504971e-02       1.056103e-02       1.334725e-02
        1980       3.462664e+00       8.515963e-01       1.385179e+00       1.288997e-02       8.336626e-03       1.097749e-02
        1990       3.498010e+00       8.643736e-01       1.399242e+00       9.592023e-03       6.275059e-03       7.387736e-03
        2000       3.514622e+00       8.733631e-01       1.405965e+00       1.767768e-02       1.300008e-02       1.472037e-02
        2010       3.504090e+00       8.525111e-01       1.401855e+00       1.707234e-02       7.583074e-03       1.410142e-02
        2020       3.467920e+00       8.233942e-01       1.387493e+00       1.033941e-02       6.848001e-03       9.267883e-03
        2030       3.428611e+00       7.896535e-01       1.372228e+00       1.434702e-02       9.492527e-03       1.197804e-02
        2040       3.406101e+00       7.658609e-01       1.363930e+00       2.369055e-02       1.433899e-02       1.983386e-02
        2050       3.405193e+00       7.563539e-01       1.363970e+00       3.186786e-02       1.385171e-02       2.214619e-02
        2060       3.426756e+00       7.633956e-01       1.372385e+00       2.354198e-02       9.414477e-03       1.541381e-02
        2070       3.465242e+00       7.788339e-01       1.387458e+00       1.389849e-02       9.154358e-03       1.116439e-02
        2080       3.505204e+00       7.889974e-01       1.403405e+00       2.123196e-02       1.458083e-02       1.701640e-02
        2090       3.526217e+00       7.910540e-01       1.411875e+00       3.624365e-02       1.706645e-02       2.341325e-02
        2100       3.519452e+00       7.900258e-01       1.409095e+00       1.879557e-02       1.100592e-02       1.532511e-02
        2110       3.489563e+00       7.815629e-01       1.397292e+00       1.576951e-02       1.155287e-02       1.368553e-02
        2120       3.451087e+00       7.685275e-01       1.382160e+00       1.843078e-02       1.339287e-02       1.605513e-02
        2130       3.415810e+00       7.557761e-01       1.368219e+00       2.694526e-02       1.146691e-02       1.938692e-02
        2140       3.399573e+00       7.513815e-01       1.361756e+00       3.080884e-02       9.618692e-03       1.922761e-02
        2150       3.414393e+00       7.645793e-01       1.367401e+00       2.532536e-02       1.324889e-02       1.843219e-02
        2160       3.448593e+00       7.841195e-01       1.380683e+00       1.990593e-02       1.228621e-02       1.617206e-02
        2170       3.486011e+00       8.067053e-01       1.395158e+00       1.233795e-02       6.430756e-03       9.973514e-03
        2180       3.514107e+00       8.288941e-01       1.406107e+00       1.356283e-02       7.932903e-03       1.152551e-02
        2190       3.520471e+00       8.414209e-01       1.408604e+00       1.717112e-02       1.459490e-02       1.566477e-02
        2200       3.496367e+00       8.383210e-01       1.398894e+00       1.765254e-02       1.213308e-02       1.476469e-02
        2210       3.452687e+00       8.283944e-01       1.381277e+00       1.025577e-02       7.378762e-03       8.996760e-03
        2220       3.413724e+00       8.197545e-01       1.365752e+00       9.922149e-03       7.810613e-03       8.955240e-03
        2230       3.390788e+00       8.160203e-01       1.356618e+00       1.971472e-02       1.258423e-02       1.615954e-02
        2240       3.389744e+00       8.213451e-01       1.356119e+00       1.750870e-02       1.353745e-02       1.545839e-02
        2250       3.412114e+00       8.306203e-01       1.364933e+00       7.526160e-03       5.588435e-03       6.567639e-03
        2260       3.452733e+00       8.519652e-01       1.381162e+00       1.309754e-02       5.770714e-03       1.135350e-02
        2270       3.495129e+00       8.533271e-01       1.398356e+00       1.655050e-02       7.836232e-03       1.373605e-02
        2280       3.515652e+00       8.552369e-01       1.406806e+00       1.839731e-02       1.304564e-02       1.541715e-02
        2290       3.506980e+00       8.492706e-01       1.403503e+00       2.288381e-02       1.047244e-02       1.491817e-02
        2300       3.471931e+00       8.279687e-01       1.389633e+00       1.446026e-02       1.083905e-02       1.269088e-02
        2310       3.429118e+00       8.058219e-01       1.372765e+00       1.785857e-02       1.146954e-02       1.567061e-02
        2320       3.392994e+00       7.981058e-01       1.358406e+00       2.858323e-02       1.322990e-02       1.867986e-02
        2330       3.377766e+00       7.939029e-01       1.352252e+00       2.586328e-02       8.105510e-03       1.476143e-02
        2340       3.392706e+00       7.971710e-01       1.358169e+00       2.319498e-02       1.874337e-02       2.065333e-02
        2350       3.428237e+00       8.007230e-01       1.372587e+00       2.395635e-02       1.490419e-02       1.803534e-02
        2360       3.472798e+00       8.014640e-01       1.390843e+00       2.986918e-02       8.834930e-03       1.785424e-02
        2370       3.504478e+00       8.149084e-01       1.403839e+00       6.506129e-02       1.760925e-02       3.662606e-02
        2380       3.504759e+00       8.202809e-01       1.403674e+00       4.857487e-02       1.862863e-02       3.051344e-02
        2390       3.465071e+00       8.183127e-01       1.386924e+00       1.466275e-02       1.055898e-02       1.325380e-02
        2400       3.416566e+00       8.109613e-01       1.367190e+00       1.224332e-02       9.900592e-03       1.090028e-02
        2410       3.383836e+00       8.078900e-01       1.353987e+00       1.691979e-02       1.219770e-02       1.439412e-02
        2420       3.375061e+00       8.178215e-01       1.350363e+00       2.337488e-02       1.429750e-02       1.891326e-02
        2430       3.394122e+00       8.276460e-01       1.357868e+00       1.643779e-02       1.258624e-02       1.406610e-02
        2440       3.433230e+00       8.304019e-01       1.373492e+00       1.089096e-02       8.114174e-03       9.016208e-03
        2450       3.479301e+00       8.351156e-01       1.392100e+00       1.458744e-02       7.985093e-03       1.229875e-02
        2460       3.508996e+00       8.489192e-01       1.403962e+00       1.838548e-02       1.078442e-02       1.566475e-02
        2470       3.511565e+00       8.552148e-01       1.404759e+00       1.270976e-02       9.182658e-03       1.054013e-02
        2480       3.493497e+00       8.575625e-01       1.397448e+00       8.575869e-03       5.062867e-03       6.460210e-03
        2490       3.463000e+00       8.519970e-01       1.385320e+00       1.455993e-02       8.086310e-03       1.261209e-02
        2500       3.429790e+00       8.394637e-01       1.372033e+00       1.204090e-02       7.548180e-03       1.101330e-02
        2510       3.405018e+00       8.235747e-01       1.362141e+00       1.013346e-02       7.504822e-03       8.939312e-03
        2520       3.400708e+00       8.200392e-01       1.360435e+00       9.637080e-03       7.645265e-03       8.827814e-03
        2530       3.416714e+00       8.287653e-01       1.366823e+00       1.235344e-02       6.782557e-03       1.038326e-02
        2540       3.444310e+00       8.437394e-01       1.377823e+00       1.229325e-02       4.600953e-03       1.047178e-02
        2550       3.473838e+00       8.566920e-01       1.389570e+00       8.515017e-03       4.485714e-03       7.364294e-03
        2560       3.498811e+00       8.602848e-01       1.399593e+00       8.932216e-03       6.206975e-03       7.843071e-03
        2570       3.510532e+00       8.560608e-01       1.404385e+00       1.489266e-02       9.063801e-03       1.261840e-02
        2580       3.498790e+00       8.490500e-01       1.399693e+00       1.399058e-02       1.076839e-02       1.205132e-02
        2590       3.466469e+00       8.223750e-01       1.386888e+00       8.034092e-03       6.162380e-03       7.054926e-03
        2600       3.425123e+00       7.848463e-01       1.370989e+00       1.516417e-02       1.149531e-02       1.335176e-02
        2610       3.395574e+00       7.552528e-01       1.360096e+00       3.426124e-02       1.638053e-02       2.368676e-02
        2620       3.393122e+00       7.423907e-01       1.359664e+00       4.387284e-02       1.344145e-02       2.759585e-02
        2630       3.423288e+00       7.520558e-01       1.371343e+00       2.547099e-02       1.037822e-02       1.733941e-02
        2640       3.476170e+00       7.737146e-01       1.392097e+00       1.769805e-02       1.234800e-02       1.440388e-02
        2650       3.527032e+00       7.829377e-01       1.412633e+00       2.666147e-02       2.261839e-02       2.504758e-02
        2660       3.546490e+00       7.869345e-01       1.420243e+00       4.381550e-02       2.611136e-02       3.019884e-02
        2670       3.527545e+00       7.935284e-01       1.412249e+00       2.357886e-02       1.292833e-02       1.870964e-02
        2680       3.486966e+00       7.850187e-01       1.396200e+00       2.179520e-02       1.635652e-02       1.876756e-02
