#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         290       3.452924e+00       8.501418e-01       1.381209e+00       7.194223e-03       2.883567e-03       4.611297e-03
         300       3.371785e+00       8.322704e-01       1.348854e+00       2.070414e-02       1.166100e-02       1.655114e-02
         310       3.312733e+00       8.104230e-01       1.325256e+00       4.822239e-02       1.464411e-02       2.951017e-02
         320       3.293423e+00       7.950107e-01       1.317638e+00       5.264203e-02       2.236939e-02       4.178702e-02
         330       3.321274e+00       8.075454e-01       1.329053e+00       3.663003e-02       1.994523e-02       2.733239e-02
         340       3.392633e+00       8.323736e-01       1.357173e+00       1.125578e-02       4.251378e-03       7.753208e-03
         350       3.475377e+00       8.538461e-01       1.390239e+00       1.306379e-02       8.780317e-03       1.055669e-02
         360       3.553019e+00       8.636551e-01       1.421272e+00       2.091721e-02       1.031719e-02       1.515555e-02
         370       3.592711e+00       8.676356e-01       1.436967e+00       4.685484e-02       2.787417e-02       3.768025e-02
         380       3.576656e+00       8.707133e-01       1.430637e+00       2.983360e-02       1.501344e-02       2.091450e-02
         390       3.520532e+00       8.607556e-01       1.408304e+00       2.562292e-02       8.359029e-03       1.301575e-02
         400       3.454089e+00       8.436729e-01       1.381718e+00       8.108123e-03       3.296090e-03       5.020374e-03
         410       3.394626e+00       8.199393e-01       1.358006e+00       7.457941e-03       5.259757e-03       6.367823e-03
         420       3.355323e+00       8.136008e-01       1.342323e+00       1.545614e-02       7.625899e-03       1.257205e-02
         430       3.348134e+00       8.203981e-01       1.339324e+00       1.487008e-02       3.885302e-03       1.028419e-02
         440       3.370089e+00       8.291306e-01       1.348119e+00       1.506513e-02       7.443832e-03       1.161928e-02
         450       3.418405e+00       8.364856e-01       1.367381e+00       7.797099e-03       2.287212e-03       4.273389e-03
         460       3.476614e+00       8.448486e-01       1.390714e+00       9.185465e-03       3.549005e-03       5.455265e-03
         470       3.531178e+00       8.632507e-01       1.412505e+00       1.128715e-02       5.572609e-03       8.310457e-03
         480       3.563412e+00       8.732335e-01       1.425316e+00       3.422676e-02       1.741316e-02       2.145376e-02
         490       3.558907e+00       8.720008e-01       1.423526e+00       1.971167e-02       1.166734e-02       1.659418e-02
         500       3.516468e+00       8.537116e-01       1.406664e+00       1.014721e-02       4.184913e-03       6.787562e-03
         510       3.454105e+00       8.390346e-01       1.381713e+00       6.079026e-03       4.077821e-03       5.076881e-03
         520       3.392203e+00       8.320264e-01       1.356920e+00       9.193677e-03       4.206013e-03       6.129302e-03
         530       3.341051e+00       8.188028e-01       1.336588e+00       2.626029e-02       1.180155e-02       1.707375e-02
         540       3.326510e+00       8.083587e-01       1.330698e+00       2.995864e-02       1.140444e-02       2.038906e-02
         550       3.348324e+00       8.040600e-01       1.339679e+00       2.685201e-02       1.039828e-02       1.668991e-02
         560       3.405298e+00       8.263936e-01       1.362238e+00       9.237070e-03       4.106574e-03       6.751011e-03
         570       3.480360e+00       8.536242e-01       1.392184e+00       1.411758e-02       4.605732e-03       8.586332e-03
         580       3.554011e+00       8.698904e-01       1.421571e+00       2.601354e-02       1.584330e-02       1.971360e-02
         590       3.596296e+00       8.716511e-01       1.438365e+00       3.482225e-02       2.548863e-02       3.163012e-02
         600       3.589171e+00       8.684998e-01       1.435510e+00       5.270999e-02       2.950636e-02       3.836598e-02
         610       3.531435e+00       8.647890e-01       1.412605e+00       1.122866e-02       4.019961e-03       8.537394e-03
         620       3.447254e+00       8.400476e-01       1.379037e+00       1.747053e-02       8.449723e-03       1.176486e-02
         630       3.373595e+00       8.106597e-01       1.349671e+00       1.737139e-02       6.866160e-03       1.044638e-02
         640       3.317112e+00       7.822119e-01       1.327558e+00       4.395853e-02       1.576266e-02       2.677951e-02
         650       3.311492e+00       7.890439e-01       1.324918e+00       4.197112e-02       2.114903e-02       2.843402e-02
         660       3.349504e+00       8.136490e-01       1.340022e+00       2.272667e-02       1.085212e-02       1.579427e-02
         670       3.414716e+00       8.340204e-01       1.365928e+00       8.258433e-03       2.640099e-03       6.070068e-03
         680       3.483004e+00       8.462251e-01       1.393272e+00       1.024375e-02       3.197857e-03       5.375602e-03
         690       3.535859e+00       8.562172e-01       1.414398e+00       1.941076e-02       8.713887e-03       1.227157e-02
         700       3.558819e+00       8.683806e-01       1.423516e+00       1.629976e-02       8.917227e-03       1.296207e-02
         710       3.547150e+00       8.678338e-01       1.418851e+00       2.773013e-02       1.340343e-02       1.703988e-02
         720       3.506854e+00       8.565839e-01       1.402798e+00       6.686347e-03       3.357944e-03       5.297479e-03
         730       3.452318e+00       8.367630e-01       1.380998e+00       5.975207e-03       3.718952e-03       4.617554e-03
         740       3.401667e+00       8.269357e-01       1.360729e+00       7.428970e-03       3.591506e-03       5.163747e-03
         750       3.364575e+00       8.252315e-01       1.345911e+00       1.334045e-02       6.991820e-03       9.925688e-03
         760       3.354026e+00       8.228564e-01       1.341672e+00       1.539299e-02       6.650653e-03       1.037354e-02
         770       3.375356e+00       8.235143e-01       1.350201e+00       1.253608e-02       5.359627e-03       8.038776e-03
         780       3.419876e+00       8.306811e-01       1.368030e+00       7.528058e-03       3.817254e-03       5.676271e-03
         790       3.480084e+00       8.514428e-01       1.392093e+00       5.884240e-03       3.100909e-03       4.318057e-03
         800       3.538803e+00       8.688237e-01       1.415529e+00       2.315734e-02       1.213304e-02       1.571168e-02
         810       3.575209e+00       8.750422e-01       1.430025e+00       2.412265e-02       1.412634e-02       1.819258e-02
         820       3.569584e+00       8.685375e-01       1.427790e+00       4.527175e-02       1.819011e-02       2.803727e-02
         830       3.520327e+00       8.577457e-01       1.408190e+00       1.664759e-02       5.123409e-03       8.117874e-03
         840       3.446409e+00       8.457549e-01       1.378621e+00       1.165001e-02       5.098879e-03       7.230599e-03
         850       3.374794e+00       8.229675e-01       1.350042e+00       1.602121e-02       8.696507e-03       1.252275e-02
         860       3.325904e+00       8.032779e-01       1.330519e+00       2.934531e-02       8.201661e-03       2.073067e-02
         870       3.312550e+00       7.952368e-01       1.325375e+00       4.097296e-02       1.523264e-02       2.658291e-02
         880       3.347410e+00       8.102534e-01       1.339196e+00       2.022236e-02       9.361406e-03       1.429116e-02
         890       3.407781e+00       8.318601e-01       1.363357e+00       2.225381e-02       4.386684e-03       1.628170e-02
         900       3.487426e+00       8.500953e-01       1.395043e+00       5.910894e-03       3.116592e-03       4.970306e-03
         910       3.556178e+00       8.618143e-01       1.422515e+00       5.604244e-02       1.451930e-02       2.853477e-02
         920       3.589561e+00       8.674302e-01       1.435762e+00       3.137503e-02       2.176216e-02       2.689295e-02
         930       3.571831e+00       8.687100e-01       1.428657e+00       2.836670e-02       1.608677e-02       2.338743e-02
         940       3.513785e+00       8.554635e-01       1.405567e+00       1.403534e-02       5.379419e-03       8.560058e-03
         950       3.442103e+00       8.356430e-01       1.376901e+00       8.142082e-03       3.883479e-03       5.540546e-03
         960       3.376307e+00       8.142632e-01       1.350701e+00       1.881630e-02       9.306274e-03       1.313663e-02
         970       3.334135e+00       8.045086e-01       1.333842e+00       2.422672e-02       9.407940e-03       1.782661e-02
         980       3.326644e+00       8.100752e-01       1.331009e+00       2.869846e-02       1.557899e-02       2.173495e-02
         990       3.363309e+00       8.206962e-01       1.345422e+00       1.377761e-02       6.496734e-03       9.527760e-03
        1000       3.421114e+00       8.354057e-01       1.368498e+00       1.191594e-02       5.018464e-03       7.899582e-03
        1010       3.490164e+00       8.496935e-01       1.396159e+00       7.367556e-03       3.275430e-03       4.650884e-03
        1020       3.545911e+00       8.639339e-01       1.418397e+00       2.187393e-02       9.444861e-03       1.516266e-02
        1030       3.569101e+00       8.713280e-01       1.427598e+00       2.463930e-02       1.459904e-02       1.974134e-02
        1040       3.551484e+00       8.688540e-01       1.420586e+00       1.891624e-02       7.928150e-03       1.317225e-02
        1050       3.502413e+00       8.565756e-01       1.401017e+00       1.741155e-02       4.079112e-03       7.464228e-03
        1060       3.445572e+00       8.424409e-01       1.378276e+00       7.856875e-03       3.311910e-03       4.809741e-03
        1070       3.399161e+00       8.353218e-01       1.359730e+00       1.059409e-02       6.113914e-03       8.305257e-03
        1080       3.373457e+00       8.321280e-01       1.349408e+00       9.161628e-03       4.546733e-03       6.601483e-03
        1090       3.371818e+00       8.346649e-01       1.348752e+00       1.356531e-02       6.346118e-03       9.709106e-03
        1100       3.395491e+00       8.408864e-01       1.358218e+00       7.291532e-03       3.980001e-03       4.970424e-03
        1110       3.434051e+00       8.485562e-01       1.373648e+00       9.374306e-03       3.036922e-03       5.136595e-03
        1120       3.479591e+00       8.563516e-01       1.391878e+00       6.151377e-03       3.225784e-03       4.395934e-03
        1130       3.520762e+00       8.719192e-01       1.408321e+00       9.017669e-03       4.937938e-03       5.916862e-03
        1140       3.543259e+00       8.769577e-01       1.417297e+00       2.333762e-02       9.361466e-03       1.357552e-02
        1150       3.537963e+00       8.745385e-01       1.415224e+00       1.254815e-02       7.457866e-03       9.351984e-03
        1160       3.504129e+00       8.602675e-01       1.401713e+00       1.097682e-02       3.317804e-03       5.452864e-03
        1170       3.451388e+00       8.502233e-01       1.380578e+00       4.093840e-03       3.146240e-03       3.779092e-03
        1180       3.394591e+00       8.388486e-01       1.357880e+00       1.300635e-02       7.970706e-03       1.116322e-02
        1190       3.352260e+00       8.227271e-01       1.341020e+00       1.463122e-02       5.696950e-03       9.985145e-03
        1200       3.337862e+00       8.155539e-01       1.335332e+00       3.039990e-02       1.206582e-02       1.978102e-02
        1210       3.362583e+00       8.145483e-01       1.345269e+00       1.566912e-02       8.126138e-03       1.091446e-02
        1220       3.415982e+00       8.365793e-01       1.366457e+00       1.046025e-02       5.785681e-03       7.476912e-03
        1230       3.481974e+00       8.553277e-01       1.392860e+00       1.204874e-02       4.849942e-03       8.062290e-03
        1240       3.547531e+00       8.656987e-01       1.419099e+00       1.613584e-02       8.504201e-03       1.253067e-02
        1250       3.581801e+00       8.732502e-01       1.432709e+00       5.224049e-02       2.299099e-02       3.465318e-02
        1260       3.569001e+00       8.709145e-01       1.427640e+00       2.981397e-02       1.393729e-02       2.159104e-02
        1270       3.514743e+00       8.632108e-01       1.405973e+00       1.706850e-02       7.712379e-03       1.056994e-02
        1280       3.441979e+00       8.414338e-01       1.376901e+00       4.790828e-03       3.490588e-03       4.023426e-03
        1290       3.372655e+00       8.257047e-01       1.349290e+00       3.218098e-02       8.378852e-03       1.685152e-02
        1300       3.326290e+00       8.068252e-01       1.330820e+00       2.897380e-02       1.423587e-02       2.165614e-02
        1310       3.314844e+00       8.092834e-01       1.326108e+00       4.721463e-02       1.551777e-02       2.575994e-02
        1320       3.346620e+00       8.232506e-01       1.338924e+00       3.001894e-02       1.788377e-02       2.329324e-02
        1330       3.414266e+00       8.310824e-01       1.365832e+00       7.450103e-03       3.983010e-03       5.332205e-03
        1340       3.488395e+00       8.525486e-01       1.395537e+00       2.071823e-02       1.035892e-02       1.306073e-02
        1350       3.557407e+00       8.637730e-01       1.423095e+00       2.897207e-02       1.064545e-02       1.886971e-02
        1360       3.588016e+00       8.752937e-01       1.435123e+00       5.665793e-02       1.863728e-02       3.308307e-02
        1370       3.566418e+00       8.701192e-01       1.426646e+00       3.297276e-02       1.366153e-02       2.208457e-02
        1380       3.508058e+00       8.567122e-01       1.403412e+00       1.799142e-02       6.577860e-03       9.352849e-03
        1390       3.439149e+00       8.404209e-01       1.375791e+00       1.210841e-02       3.397484e-03       6.559592e-03
        1400       3.378830e+00       8.268079e-01       1.351643e+00       1.401639e-02       7.992791e-03       1.075253e-02
        1410       3.345277e+00       8.222451e-01       1.338297e+00       2.406754e-02       1.279851e-02       1.768934e-02
        1420       3.347846e+00       8.156252e-01       1.339322e+00       1.221370e-02       6.057391e-03       9.935089e-03
        1430       3.379376e+00       8.254307e-01       1.351916e+00       2.322756e-02       7.326440e-03       1.296589e-02
        1440       3.432100e+00       8.382830e-01       1.372930e+00       6.470517e-03       2.164497e-03       4.038569e-03
        1450       3.487121e+00       8.545470e-01       1.394915e+00       7.861243e-03       3.686448e-03       5.516744e-03
        1460       3.532434e+00       8.670298e-01       1.413034e+00       1.266975e-02       4.865658e-03       9.065076e-03
        1470       3.553756e+00       8.700730e-01       1.421544e+00       1.930913e-02       1.025967e-02       1.501048e-02
        1480       3.541151e+00       8.671891e-01       1.416531e+00       2.192669e-02       8.019918e-03       1.269860e-02
        1490       3.500060e+00       8.561746e-01       1.400107e+00       1.307503e-02       3.967845e-03       6.759186e-03
        1500       3.445583e+00       8.459762e-01       1.378284e+00       8.858403e-03       3.387063e-03       5.666075e-03
        1510       3.392026e+00       8.271493e-01       1.356933e+00       7.927789e-03       5.013091e-03       5.947663e-03
        1520       3.350982e+00       8.160226e-01       1.340626e+00       2.433036e-02       7.161970e-03       1.522800e-02
        1530       3.340557e+00       8.131829e-01       1.336395e+00       2.374179e-02       7.499849e-03       1.349087e-02
        1540       3.361343e+00       8.185451e-01       1.344750e+00       1.905738e-02       1.188447e-02       1.461059e-02
        1550       3.417178e+00       8.350869e-01       1.366989e+00       1.406767e-02       4.882176e-03       8.030581e-03
        1560       3.493270e+00       8.499868e-01       1.397471e+00       1.360130e-02       4.785555e-03       7.862446e-03
        1570       3.562865e+00       8.656384e-01       1.425258e+00       4.179376e-02       1.555832e-02       2.627481e-02
        1580       3.599789e+00       8.678120e-01       1.439902e+00       5.649784e-02       2.431129e-02       4.046640e-02
        1590       3.579660e+00       8.671920e-01       1.431869e+00       4.622665e-02       1.894757e-02       3.199456e-02
        1600       3.511320e+00       8.513371e-01       1.404762e+00       1.472505e-02       5.513846e-03       8.557692e-03
        1610       3.431525e+00       8.275637e-01       1.372939e+00       1.691636e-02       6.544946e-03       1.069376e-02
        1620       3.364597e+00       8.153156e-01       1.346123e+00       2.007372e-02       5.980732e-03       1.207591e-02
        1630       3.316290e+00       8.000882e-01       1.326905e+00       3.835440e-02       8.623450e-03       2.562292e-02
        1640       3.318333e+00       8.050737e-01       1.327641e+00       4.453985e-02       1.613319e-02       2.504247e-02
        1650       3.357499e+00       8.061742e-01       1.343455e+00       2.442368e-02       7.789060e-03       1.568611e-02
        1660       3.422208e+00       8.282001e-01       1.369090e+00       1.206894e-02       3.484331e-03       6.997563e-03
        1670       3.497368e+00       8.524884e-01       1.399077e+00       1.316533e-02       4.967037e-03       6.849181e-03
        1680       3.555032e+00       8.659557e-01       1.422083e+00       3.657878e-02       1.206754e-02       2.184589e-02
        1690       3.575294e+00       8.723843e-01       1.430135e+00       2.889058e-02       1.672241e-02       2.314636e-02
        1700       3.555243e+00       8.657159e-01       1.422138e+00       2.228896e-02       1.380135e-02       1.857407e-02
        1710       3.502543e+00       8.567884e-01       1.401127e+00       7.422201e-03       3.692905e-03       5.362539e-03
        1720       3.439590e+00       8.384149e-01       1.375922e+00       8.124441e-03       3.709949e-03       5.380448e-03
        1730       3.387114e+00       8.285692e-01       1.354973e+00       1.216645e-02       6.018437e-03       8.278079e-03
        1740       3.352699e+00       8.107821e-01       1.341347e+00       1.691240e-02       7.576755e-03       1.148764e-02
        1750       3.352566e+00       8.137610e-01       1.341231e+00       1.332182e-02       4.910663e-03       9.972339e-03
        1760       3.384186e+00       8.320468e-01       1.353746e+00       1.115960e-02       7.769874e-03       8.773492e-03
        1770       3.432727e+00       8.433413e-01       1.373108e+00       4.536988e-03       3.052866e-03       3.877752e-03
        1780       3.487410e+00       8.598402e-01       1.395017e+00       7.085287e-03       3.098744e-03       4.445269e-03
        1790       3.531229e+00       8.650831e-01       1.412524e+00       1.140221e-02       5.278440e-03       9.076480e-03
        1800       3.548453e+00       8.749988e-01       1.419387e+00       1.517463e-02       8.385660e-03       1.120620e-02
        1810       3.535411e+00       8.723188e-01       1.414170e+00       2.262357e-02       7.844497e-03       1.210572e-02
        1820       3.497822e+00       8.647222e-01       1.399163e+00       6.482260e-03       3.292882e-03       4.657978e-03
        1830       3.449029e+00       8.459447e-01       1.379639e+00       6.601635e-03       3.177586e-03       4.548936e-03
        1840       3.405141e+00       8.357887e-01       1.362081e+00       5.566978e-03       4.782237e-03       5.114927e-03
        1850       3.374767e+00       8.374385e-01       1.349910e+00       9.286679e-03       5.412103e-03       7.264534e-03
        1860       3.365955e+00       8.354424e-01       1.346385e+00       1.499119e-02       6.335918e-03       9.176111e-03
        1870       3.385380e+00       8.409777e-01       1.354153e+00       9.476136e-03       5.081800e-03       6.494589e-03
        1880       3.425568e+00       8.449451e-01       1.370232e+00       8.215594e-03       3.751527e-03       6.011216e-03
        1890       3.481292e+00       8.638514e-01       1.392511e+00       4.895778e-03       3.858241e-03       4.297564e-03
        1900       3.538220e+00       8.811369e-01       1.415247e+00       2.109700e-02       8.880194e-03       1.291603e-02
        1910       3.571969e+00       8.861922e-01       1.428701e+00       2.646823e-02       1.691797e-02       2.039220e-02
        1920       3.564002e+00       8.836461e-01       1.425535e+00       3.489625e-02       1.736310e-02       2.226907e-02
        1930       3.516690e+00       8.690478e-01       1.406671e+00       1.028468e-02       5.178621e-03       6.947428e-03
        1940       3.445888e+00       8.593581e-01       1.378323e+00       7.389182e-03       4.375161e-03       5.240001e-03
        1950       3.375118e+00       8.403095e-01       1.350095e+00       1.852564e-02       6.921012e-03       1.366787e-02
        1960       3.328072e+00       8.216423e-01       1.331291e+00       2.669714e-02       1.211188e-02       1.953958e-02
        1970       3.311767e+00       8.104941e-01       1.324948e+00       3.853376e-02       1.819583e-02       2.893961e-02
        1980       3.346106e+00       8.256755e-01       1.338520e+00       1.592291e-02       5.613786e-03       1.209462e-02
        1990       3.407735e+00       8.443328e-01       1.363166e+00       1.764288e-02       6.440818e-03       1.410031e-02
        2000       3.485723e+00       8.628739e-01       1.394290e+00       1.284159e-02       5.059581e-03       7.305576e-03
        2010       3.556944e+00       8.766424e-01       1.422749e+00       4.709875e-02       1.693249e-02       2.448125e-02
        2020       3.593631e+00       8.857072e-01       1.437286e+00       3.590095e-02       2.357917e-02       2.850072e-02
        2030       3.576433e+00       8.843986e-01       1.430454e+00       3.220139e-02       1.478815e-02       2.272712e-02
        2040       3.517705e+00       8.720143e-01       1.407094e+00       1.946480e-02       5.442873e-03       1.156221e-02
        2050       3.444778e+00       8.510644e-01       1.377946e+00       7.214983e-03       2.695675e-03       4.254692e-03
        2060       3.377306e+00       8.268253e-01       1.351053e+00       2.465817e-02       8.241552e-03       1.478126e-02
        2070       3.338958e+00       8.204725e-01       1.335660e+00       1.874393e-02       8.059272e-03       1.418153e-02
        2080       3.334408e+00       8.267647e-01       1.333910e+00       2.611554e-02       1.406054e-02       1.860165e-02
        2090       3.369584e+00       8.325629e-01       1.347842e+00       1.299927e-02       5.883073e-03       8.577716e-03
        2100       3.423762e+00       8.410866e-01       1.369503e+00       9.275542e-03       3.011849e-03       5.740849e-03
        2110       3.482016e+00       8.557735e-01       1.392841e+00       7.465683e-03       4.042754e-03       5.304463e-03
        2120       3.528822e+00       8.700098e-01       1.411533e+00       1.222732e-02       4.037217e-03       8.130988e-03
        2130       3.550954e+00       8.753066e-01       1.420335e+00       1.549066e-02       9.911718e-03       1.269106e-02
        2140       3.541435e+00       8.709160e-01       1.416574e+00       1.192652e-02       6.857963e-03       9.658751e-03
        2150       3.504446e+00       8.608819e-01       1.401810e+00       1.778727e-02       4.899023e-03       7.867413e-03
        2160       3.453937e+00       8.492982e-01       1.381587e+00       5.498059e-03       2.906873e-03       4.181162e-03
        2170       3.402952e+00       8.385653e-01       1.361209e+00       1.048965e-02       4.732618e-03       8.198242e-03
        2180       3.366336e+00       8.264687e-01       1.346584e+00       1.210686e-02       6.327355e-03       8.814608e-03
        2190       3.353937e+00       8.178988e-01       1.341671e+00       1.636803e-02       6.311216e-03       1.100459e-02
        2200       3.372569e+00       8.207148e-01       1.349116e+00       1.360519e-02       5.752460e-03       8.746143e-03
        2210       3.417424e+00       8.341264e-01       1.367034e+00       1.165817e-02       3.223507e-03       6.206798e-03
        2220       3.478319e+00       8.498099e-01       1.391432e+00       1.001940e-02       4.366355e-03       6.018884e-03
        2230       3.540959e+00       8.614609e-01       1.416448e+00       1.693313e-02       6.540007e-03       1.189109e-02
        2240       3.578958e+00       8.666665e-01       1.431540e+00       5.353996e-02       1.912164e-02       3.319023e-02
        2250       3.571713e+00       8.646747e-01       1.428696e+00       2.215304e-02       1.330553e-02       1.846087e-02
        2260       3.520376e+00       8.574809e-01       1.408241e+00       1.939862e-02       5.870401e-03       1.223439e-02
        2270       3.450073e+00       8.396935e-01       1.380101e+00       7.140406e-03       4.259053e-03       5.193713e-03
        2280       3.381968e+00       8.197909e-01       1.352939e+00       1.612614e-02       1.048782e-02       1.385980e-02
        2290       3.334407e+00       8.050512e-01       1.333963e+00       2.571361e-02       6.740676e-03       1.776944e-02
        2300       3.321440e+00       8.032602e-01       1.328821e+00       3.951013e-02       1.411984e-02       2.627531e-02
        2310       3.349282e+00       8.130474e-01       1.340112e+00       2.536855e-02       1.170679e-02       1.634867e-02
        2320       3.408284e+00       8.283805e-01       1.363459e+00       1.373687e-02       5.631172e-03       8.378366e-03
        2330       3.479766e+00       8.431476e-01       1.392036e+00       1.459402e-02       5.178325e-03       9.076647e-03
        2340       3.548307e+00       8.559572e-01       1.419429e+00       1.729225e-02       7.854073e-03       1.330412e-02
        2350       3.583676e+00       8.656727e-01       1.433445e+00       5.344652e-02       2.253357e-02       3.611416e-02
        2360       3.571903e+00       8.629985e-01       1.428782e+00       2.465151e-02       1.586557e-02       2.061953e-02
        2370       3.518992e+00       8.537647e-01       1.407684e+00       1.403462e-02       4.521188e-03       9.571714e-03
        2380       3.449193e+00       8.344784e-01       1.379779e+00       6.824823e-03       3.822735e-03       5.647093e-03
        2390       3.384131e+00       8.179755e-01       1.353825e+00       2.024270e-02       5.711544e-03       1.162717e-02
        2400       3.338662e+00       8.098731e-01       1.335762e+00       2.612461e-02       1.000394e-02       1.785128e-02
        2410       3.328768e+00       8.076327e-01       1.331732e+00       3.123085e-02       1.075652e-02       1.893021e-02
        2420       3.357301e+00       8.147384e-01       1.343206e+00       2.426028e-02       1.582388e-02       1.942225e-02
        2430       3.415761e+00       8.262296e-01       1.366432e+00       7.077307e-03       2.669306e-03       4.405764e-03
        2440       3.480535e+00       8.441343e-01       1.392363e+00       1.523142e-02       6.946372e-03       9.217061e-03
        2450       3.539225e+00       8.595632e-01       1.415815e+00       1.309671e-02       6.639517e-03       1.086342e-02
        2460       3.567645e+00       8.673623e-01       1.427059e+00       3.013110e-02       1.513318e-02       2.099894e-02
        2470       3.556182e+00       8.635154e-01       1.422521e+00       2.397103e-02       9.160277e-03       1.735574e-02
        2480       3.511955e+00       8.526579e-01       1.404913e+00       1.218340e-02       4.010142e-03       6.692993e-03
        2490       3.452345e+00       8.419631e-01       1.381053e+00       9.740505e-03       5.291294e-03       6.496365e-03
        2500       3.396494e+00       8.295628e-01       1.358714e+00       1.096298e-02       4.817087e-03       7.092799e-03
        2510       3.357872e+00       8.192105e-01       1.343358e+00       2.065995e-02       1.320056e-02       1.606331e-02
        2520       3.350427e+00       8.128490e-01       1.340343e+00       1.379102e-02       2.657529e-03       9.946454e-03
        2530       3.372659e+00       8.194653e-01       1.349262e+00       2.297101e-02       6.804264e-03       1.350661e-02
        2540       3.420517e+00       8.339582e-01       1.368348e+00       8.584690e-03       2.598383e-03       4.874415e-03
        2550       3.478350e+00       8.510749e-01       1.391444e+00       6.688763e-03       3.366270e-03       4.887755e-03
        2560       3.535535e+00       8.659301e-01       1.414295e+00       1.572042e-02       7.475522e-03       1.158743e-02
        2570       3.572774e+00       8.702132e-01       1.429138e+00       2.761495e-02       1.554832e-02       2.170684e-02
        2580       3.568034e+00       8.691544e-01       1.427284e+00       4.837318e-02       1.785321e-02       2.812119e-02
        2590       3.520414e+00       8.551355e-01       1.408332e+00       1.518770e-02       3.920747e-03       8.651510e-03
        2600       3.446503e+00       8.416965e-01       1.378797e+00       1.748804e-02       9.207279e-03       1.175741e-02
        2610       3.373426e+00       8.102549e-01       1.349705e+00       1.496334e-02       6.659494e-03       9.808766e-03
        2620       3.315452e+00       7.892803e-01       1.326864e+00       4.688756e-02       1.900200e-02       3.062665e-02
        2630       3.303647e+00       7.944520e-01       1.321929e+00       5.404557e-02       2.758907e-02       3.674526e-02
        2640       3.333156e+00       8.032988e-01       1.333823e+00       3.057642e-02       1.311631e-02       2.185299e-02
        2650       3.402388e+00       8.293744e-01       1.361220e+00       2.071670e-02       8.061766e-03       1.524040e-02
        2660       3.486704e+00       8.420471e-01       1.394901e+00       1.400946e-02       4.877297e-03       7.190078e-03
        2670       3.559621e+00       8.592184e-01       1.424007e+00       5.166297e-02       1.625790e-02       2.922433e-02
        2680       3.598263e+00       8.709472e-01       1.439323e+00       3.994473e-02       2.361732e-02       3.395406e-02
