#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.172096e+00       4.704250e-01       8.738934e-01       1.919942e-02       6.538091e-03       1.039688e-02
          10       2.168841e+00       4.635813e-01       8.737213e-01       3.137081e-02       7.553293e-03       1.637568e-02
          20       2.182366e+00       4.608424e-01       8.790608e-01       2.246432e-02       8.238009e-03       1.360201e-02
          30       2.201198e+00       4.649387e-01       8.859612e-01       1.472972e-02       6.366339e-03       9.851941e-03
          40       2.220380e+00       4.721053e-01       8.940687e-01       2.389452e-02       4.799875e-03       1.192024e-02
          50       2.227477e+00       4.766218e-01       8.974027e-01       4.755105e-02       9.623042e-03       2.368140e-02
          60       2.232858e+00       4.802630e-01       8.986101e-01       3.456140e-02       6.611288e-03       1.657984e-02
          70       2.220557e+00       4.843566e-01       8.918648e-01       1.550864e-02       5.000126e-03       9.502802e-03
          80       2.203181e+00       4.842184e-01       8.842755e-01       1.261334e-02       3.993754e-03       7.778661e-03
          90       2.182403e+00       4.814926e-01       8.761000e-01       9.149669e-03       3.687700e-03       6.219028e-03
         100       2.174340e+00       4.914812e-01       8.719892e-01       8.656381e-03       4.028040e-03       5.742170e-03
         110       2.179911e+00       5.101844e-01       8.730651e-01       9.805987e-03       5.950287e-03       7.744188e-03
         120       2.194378e+00       5.186159e-01       8.784695e-01       1.565482e-02       3.725382e-03       8.232251e-03
         130       2.213893e+00       5.195778e-01       8.864815e-01       7.136112e-03       3.488524e-03       4.538562e-03
         140       2.224619e+00       5.236347e-01       8.905778e-01       1.413738e-02       4.345425e-03       7.767341e-03
         150       2.235663e+00       5.429434e-01       8.945592e-01       6.674115e-03       2.984393e-03       4.884241e-03
         160       2.233446e+00       5.494277e-01       8.934785e-01       8.438001e-03       3.911270e-03       5.723497e-03
         170       2.225923e+00       5.386233e-01       8.905360e-01       6.177043e-03       4.551706e-03       5.453239e-03
         180       2.209755e+00       5.303707e-01       8.840855e-01       4.723111e-03       3.478425e-03       4.185737e-03
         190       2.193459e+00       5.361890e-01       8.775383e-01       5.586109e-03       3.069889e-03       4.110939e-03
         200       2.183229e+00       4.996693e-01       8.739662e-01       7.680510e-03       5.445040e-03       6.160517e-03
         210       2.180781e+00       4.800497e-01       8.736340e-01       1.532591e-02       4.877556e-03       7.911363e-03
         220       2.193678e+00       4.991148e-01       8.785857e-01       5.025515e-03       2.570545e-03       3.971573e-03
         230       2.206251e+00       5.046312e-01       8.836071e-01       1.532533e-02       5.988081e-03       8.540677e-03
         240       2.227790e+00       4.738874e-01       8.937607e-01       8.414592e-03       4.464873e-03       6.759882e-03
         250       2.239187e+00       4.301482e-01       9.019526e-01       3.429746e-02       7.733357e-03       1.761970e-02
         260       2.247840e+00       4.274866e-01       9.067428e-01       3.619375e-02       6.374414e-03       1.830124e-02
         270       2.238891e+00       4.360744e-01       9.027508e-01       3.852598e-02       7.291668e-03       1.954877e-02
         280       2.214679e+00       4.159528e-01       8.960406e-01       6.278246e-02       7.816079e-03       3.084905e-02
         290       2.193243e+00       3.910998e-01       8.932240e-01       1.174947e-01       1.055906e-02       5.359248e-02
         300       2.179932e+00       3.935247e-01       8.868063e-01       9.506069e-02       1.598764e-02       4.604227e-02
         310       2.195204e+00       4.206714e-01       8.871651e-01       4.968862e-02       8.564995e-03       2.466445e-02
         320       2.207311e+00       4.424299e-01       8.890931e-01       3.330672e-02       4.915672e-03       1.682063e-02
         330       2.226116e+00       4.512628e-01       8.957263e-01       1.789893e-02       3.320875e-03       1.131056e-02
         340       2.233005e+00       4.664752e-01       8.976683e-01       1.149640e-02       6.395883e-03       8.564311e-03
         350       2.236014e+00       4.964114e-01       8.968629e-01       9.680212e-03       5.298439e-03       7.327304e-03
         360       2.227730e+00       5.166679e-01       8.922451e-01       1.026004e-02       5.686894e-03       7.196296e-03
         370       2.209677e+00       5.116666e-01       8.849615e-01       1.341030e-02       5.963005e-03       7.602380e-03
         380       2.194393e+00       4.866134e-01       8.792301e-01       5.337656e-03       3.397111e-03       4.551948e-03
         390       2.178625e+00       4.742325e-01       8.729632e-01       1.599075e-02       2.906188e-03       8.827494e-03
         400       2.182915e+00       4.897858e-01       8.741917e-01       7.512585e-03       4.274105e-03       5.686882e-03
         410       2.188025e+00       4.976472e-01       8.761250e-01       1.276076e-02       5.120447e-03       7.173129e-03
         420       2.202790e+00       4.805341e-01       8.826547e-01       6.542766e-03       3.768965e-03       4.900167e-03
         430       2.217000e+00       4.599760e-01       8.895594e-01       1.207898e-02       4.172564e-03       7.928298e-03
         440       2.229525e+00       4.680050e-01       8.948750e-01       9.410485e-03       4.238022e-03       7.095742e-03
         450       2.238640e+00       4.833409e-01       8.984619e-01       9.906160e-03       4.969845e-03       7.755042e-03
         460       2.228723e+00       4.749641e-01       8.948947e-01       9.431081e-03       2.736163e-03       7.055535e-03
         470       2.212744e+00       4.506708e-01       8.900906e-01       1.944535e-02       3.285397e-03       1.026428e-02
         480       2.183697e+00       4.407578e-01       8.807951e-01       4.143045e-02       9.892459e-03       2.192107e-02
         490       2.172125e+00       4.514523e-01       8.766651e-01       4.541142e-02       8.480090e-03       2.141876e-02
         500       2.163489e+00       4.548742e-01       8.729108e-01       2.215562e-02       1.255871e-02       1.527904e-02
         510       2.174842e+00       4.416556e-01       8.790463e-01       4.198790e-02       1.240312e-02       2.215048e-02
         520       2.191540e+00       4.469816e-01       8.861879e-01       7.317977e-02       1.166071e-02       3.521853e-02
         530       2.211198e+00       4.321937e-01       8.917971e-01       5.101607e-02       8.947054e-03       2.464048e-02
         540       2.233613e+00       4.740245e-01       8.974859e-01       1.457366e-02       7.038491e-03       9.328999e-03
         550       2.221615e+00       4.900065e-01       8.913251e-01       2.964545e-02       9.708785e-03       1.499850e-02
         560       2.207650e+00       4.614906e-01       8.871302e-01       1.254033e-02       3.753640e-03       8.337549e-03
         570       2.179397e+00       4.413730e-01       8.778797e-01       4.516699e-02       8.010056e-03       2.135794e-02
         580       2.177917e+00       4.737850e-01       8.765889e-01       2.299310e-02       3.626624e-03       1.136599e-02
         590       2.178546e+00       4.822921e-01       8.758986e-01       1.536855e-02       6.822007e-03       1.032617e-02
         600       2.190307e+00       4.941932e-01       8.801601e-01       1.436374e-02       6.533518e-03       9.389969e-03
         610       2.201766e+00       4.764322e-01       8.856624e-01       2.503565e-02       6.396797e-03       1.266663e-02
         620       2.214608e+00       4.877138e-01       8.909961e-01       3.050057e-02       6.193183e-03       1.594697e-02
         630       2.231420e+00       4.941226e-01       8.967325e-01       1.139185e-02       2.577796e-03       6.442391e-03
         640       2.231574e+00       5.006868e-01       8.959854e-01       2.560896e-02       6.180793e-03       1.268424e-02
         650       2.227676e+00       5.024864e-01       8.948904e-01       1.049402e-02       3.662523e-03       6.740173e-03
         660       2.204406e+00       4.917842e-01       8.859171e-01       2.182660e-02       7.482694e-03       1.313336e-02
         670       2.193394e+00       4.844613e-01       8.808090e-01       1.007847e-02       3.158535e-03       6.364253e-03
         680       2.182263e+00       4.942568e-01       8.752180e-01       1.875857e-02       5.269006e-03       9.761204e-03
         690       2.182742e+00       5.038604e-01       8.752890e-01       1.699222e-02       5.369054e-03       9.636283e-03
         700       2.188429e+00       4.967978e-01       8.781148e-01       1.142544e-02       5.188475e-03       7.708170e-03
         710       2.196837e+00       4.885659e-01       8.812621e-01       1.448767e-02       4.028880e-03       8.453636e-03
         720       2.216830e+00       5.055113e-01       8.880887e-01       9.896838e-03       3.528457e-03       6.177915e-03
         730       2.225717e+00       5.245616e-01       8.910237e-01       2.364952e-02       7.379725e-03       1.131379e-02
         740       2.234646e+00       5.188967e-01       8.946633e-01       6.113981e-03       3.974946e-03       4.774937e-03
         750       2.214260e+00       4.934272e-01       8.868960e-01       1.893783e-02       3.775545e-03       1.005022e-02
         760       2.197971e+00       4.955850e-01       8.818694e-01       1.386471e-02       6.634019e-03       9.533528e-03
         770       2.178186e+00       4.324435e-01       8.769351e-01       3.889962e-02       6.321410e-03       1.745528e-02
         780       2.178256e+00       4.297861e-01       8.777137e-01       3.733285e-02       9.556616e-03       1.985856e-02
         790       2.185919e+00       4.339389e-01       8.819059e-01       4.816457e-02       1.235402e-02       2.530011e-02
         800       2.202421e+00       4.153428e-01       8.916049e-01       6.391238e-02       6.675673e-03       3.371388e-02
         810       2.226418e+00       3.977713e-01       9.036692e-01       9.532584e-02       9.734938e-03       4.363991e-02
         820       2.239361e+00       4.138143e-01       9.051099e-01       4.797898e-02       7.996499e-03       2.440769e-02
         830       2.245944e+00       4.422858e-01       9.043177e-01       2.734512e-02       6.632878e-03       1.450537e-02
         840       2.231337e+00       4.436886e-01       8.981141e-01       2.809715e-02       7.930600e-03       1.627765e-02
         850       2.216791e+00       4.333473e-01       8.923576e-01       3.201168e-02       7.072413e-03       1.698883e-02
         860       2.200378e+00       4.397103e-01       8.846553e-01       2.110017e-02       4.076495e-03       1.130315e-02
         870       2.192321e+00       4.574067e-01       8.801220e-01       1.708611e-02       3.655614e-03       8.926283e-03
         880       2.190647e+00       4.631314e-01       8.791955e-01       1.300042e-02       3.738033e-03       8.128124e-03
         890       2.196047e+00       4.527319e-01       8.817981e-01       1.462337e-02       4.425224e-03       7.889683e-03
         900       2.209483e+00       4.497714e-01       8.872638e-01       1.776734e-02       5.279989e-03       1.046800e-02
         910       2.222364e+00       4.729301e-01       8.912170e-01       9.826589e-03       4.191476e-03       6.306835e-03
         920       2.236619e+00       4.950353e-01       8.960556e-01       6.359874e-03       4.634122e-03       5.295066e-03
         930       2.237501e+00       4.889763e-01       8.964648e-01       8.159781e-03       6.565467e-03       7.331860e-03
         940       2.230079e+00       4.765700e-01       8.936903e-01       9.089709e-03       7.808710e-03       8.544031e-03
         950       2.211628e+00       4.959277e-01       8.856424e-01       9.351678e-03       4.430354e-03       6.658541e-03
         960       2.192268e+00       5.257868e-01       8.773213e-01       8.072314e-03       3.945055e-03       5.188827e-03
         970       2.179853e+00       5.202046e-01       8.722786e-01       8.751957e-03       2.735118e-03       4.548535e-03
         980       2.174489e+00       5.005853e-01       8.705868e-01       1.050782e-02       4.332345e-03       6.749719e-03
         990       2.182681e+00       4.846849e-01       8.745100e-01       8.120218e-03       5.522017e-03       7.352262e-03
        1000       2.197494e+00       4.742816e-01       8.812818e-01       1.072171e-02       6.363130e-03       9.313124e-03
