#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         240       2.175194e+00       4.730578e-01       8.729479e-01       1.804026e-02       6.913721e-03       9.809252e-03
         250       2.196071e+00       4.866232e-01       8.804885e-01       1.038200e-02       4.004409e-03       6.297202e-03
         260       2.212818e+00       4.765444e-01       8.873152e-01       1.491993e-02       5.871651e-03       1.007972e-02
         270       2.235509e+00       4.772697e-01       8.969981e-01       9.787273e-03       5.765692e-03       7.850264e-03
         280       2.237220e+00       4.795955e-01       8.985183e-01       1.574149e-02       5.697388e-03       1.112242e-02
         290       2.241651e+00       4.774291e-01       8.999940e-01       8.704075e-03       5.793503e-03       7.309681e-03
         300       2.223017e+00       4.663119e-01       8.924852e-01       1.041621e-02       6.614799e-03       9.404278e-03
         310       2.205579e+00       4.463117e-01       8.869345e-01       1.726142e-02       6.754283e-03       1.108872e-02
         320       2.181264e+00       4.329817e-01       8.790698e-01       3.011918e-02       6.424784e-03       1.678422e-02
         330       2.167256e+00       4.342979e-01       8.737002e-01       2.960111e-02       9.494636e-03       1.809003e-02
         340       2.182259e+00       4.386993e-01       8.786717e-01       3.657958e-02       5.675177e-03       1.728114e-02
         350       2.193601e+00       4.329772e-01       8.837570e-01       3.252994e-02       7.906250e-03       1.908583e-02
         360       2.226859e+00       4.194320e-01       8.989640e-01       4.392733e-02       7.191873e-03       2.226798e-02
         370       2.233190e+00       4.122800e-01       9.027383e-01       5.094825e-02       1.056204e-02       2.748313e-02
         380       2.251336e+00       4.334315e-01       9.075908e-01       3.308233e-02       6.010874e-03       1.737652e-02
         390       2.222493e+00       4.499828e-01       8.943872e-01       3.621056e-02       9.178470e-03       2.219413e-02
         400       2.201096e+00       4.379021e-01       8.862340e-01       2.781777e-02       7.949269e-03       1.785382e-02
         410       2.170686e+00       4.278100e-01       8.738750e-01       3.654261e-02       7.955461e-03       1.934576e-02
         420       2.150169e+00       4.588982e-01       8.626930e-01       1.686100e-02       1.054809e-02       1.396825e-02
         430       2.158306e+00       4.851348e-01       8.651293e-01       1.704610e-02       5.377749e-03       8.134748e-03
         440       2.178330e+00       4.585029e-01       8.737812e-01       4.090257e-02       1.112983e-02       1.986364e-02
         450       2.223194e+00       5.064447e-01       8.902220e-01       8.875951e-03       6.694874e-03       7.702192e-03
         460       2.232393e+00       5.263427e-01       8.935020e-01       2.760893e-02       8.718437e-03       1.459705e-02
         470       2.243634e+00       4.988429e-01       8.988313e-01       6.552249e-03       4.702679e-03       5.419449e-03
         480       2.223298e+00       4.635303e-01       8.917923e-01       1.911952e-02       7.933603e-03       1.112474e-02
         490       2.213465e+00       4.768850e-01       8.871827e-01       9.814095e-03       4.924661e-03       6.815497e-03
         500       2.195448e+00       5.018615e-01       8.792737e-01       8.983680e-03       3.305238e-03       5.646141e-03
         510       2.182653e+00       4.979234e-01       8.743663e-01       1.423441e-02       5.427221e-03       7.980221e-03
         520       2.179933e+00       4.713074e-01       8.742411e-01       7.831519e-03       2.559330e-03       4.992724e-03
         530       2.181195e+00       4.572059e-01       8.754918e-01       2.156528e-02       6.113058e-03       1.170322e-02
         540       2.205448e+00       4.806598e-01       8.843641e-01       8.727577e-03       5.144954e-03       6.803037e-03
         550       2.217340e+00       4.976190e-01       8.889346e-01       1.971044e-02       7.247058e-03       1.223603e-02
         560       2.240117e+00       4.833540e-01       8.990049e-01       8.940455e-03       4.592592e-03       6.546368e-03
         570       2.236850e+00       4.581974e-01       8.991020e-01       2.046974e-02       6.641671e-03       1.197510e-02
         580       2.231276e+00       4.581378e-01       8.968364e-01       1.494542e-02       4.332448e-03       9.235734e-03
         590       2.209086e+00       4.676977e-01       8.879913e-01       2.392928e-02       5.019988e-03       1.296236e-02
         600       2.183167e+00       4.598226e-01       8.788288e-01       4.298088e-02       6.471626e-03       2.101774e-02
         610       2.172739e+00       4.421471e-01       8.761057e-01       2.427795e-02       6.564641e-03       1.460187e-02
         620       2.155482e+00       4.312703e-01       8.702201e-01       3.178112e-02       1.268501e-02       2.133537e-02
         630       2.179696e+00       4.396025e-01       8.793755e-01       3.622969e-02       6.680935e-03       1.881531e-02
         640       2.189301e+00       4.447387e-01       8.832814e-01       4.677398e-02       1.359404e-02       2.906845e-02
         650       2.234435e+00       4.500458e-01       9.007941e-01       3.482808e-02       5.245529e-03       1.677629e-02
         660       2.233663e+00       4.626843e-01       8.986337e-01       3.795979e-02       1.134005e-02       1.975068e-02
         670       2.235106e+00       4.730639e-01       8.977541e-01       1.404905e-02       4.343850e-03       8.527146e-03
         680       2.202483e+00       4.692483e-01       8.840693e-01       2.201383e-02       4.733025e-03       1.320753e-02
         690       2.178477e+00       4.769983e-01       8.733093e-01       2.254439e-02       8.354802e-03       1.375087e-02
         700       2.165443e+00       4.998557e-01       8.671330e-01       1.377344e-02       7.730434e-03       9.504234e-03
         710       2.159054e+00       5.128790e-01       8.643304e-01       2.738584e-02       6.776229e-03       1.364639e-02
         720       2.186624e+00       5.102989e-01       8.751776e-01       4.892255e-03       3.233566e-03       3.959802e-03
         730       2.198356e+00       5.052664e-01       8.798457e-01       2.782332e-02       7.937414e-03       1.413632e-02
         740       2.228259e+00       5.274084e-01       8.917862e-01       7.467111e-03       4.529857e-03       5.417078e-03
         750       2.232522e+00       5.001121e-01       8.938623e-01       1.932632e-02       4.713366e-03       1.184690e-02
         760       2.242854e+00       5.161634e-01       8.977190e-01       7.632030e-03       4.524969e-03       6.149483e-03
         770       2.231706e+00       5.369868e-01       8.930839e-01       1.138553e-02       3.958472e-03       7.054846e-03
         780       2.211064e+00       5.221810e-01       8.850635e-01       1.439034e-02       4.903653e-03       8.541187e-03
         790       2.190977e+00       4.743104e-01       8.780574e-01       1.097648e-02       5.793844e-03       7.411708e-03
         800       2.174168e+00       4.543188e-01       8.720478e-01       2.840858e-02       6.248166e-03       1.261572e-02
         810       2.182957e+00       4.840915e-01       8.745936e-01       5.084824e-03       2.716348e-03       3.908822e-03
         820       2.184602e+00       5.012674e-01       8.751178e-01       2.205914e-02       7.365142e-03       1.276442e-02
         830       2.210342e+00       4.822977e-01       8.860605e-01       8.336594e-03       4.084443e-03       5.867982e-03
         840       2.222925e+00       4.486424e-01       8.924596e-01       2.456580e-02       8.276386e-03       1.426680e-02
         850       2.244549e+00       4.598330e-01       9.006405e-01       1.198873e-02       6.792238e-03       8.983023e-03
         860       2.249165e+00       4.863832e-01       9.017014e-01       1.077671e-02       3.684065e-03       6.881491e-03
         870       2.232323e+00       4.774098e-01       8.953166e-01       1.914129e-02       3.466364e-03       9.630548e-03
         880       2.211468e+00       4.438785e-01       8.885928e-01       1.818284e-02       6.392300e-03       1.108707e-02
         890       2.179725e+00       4.262465e-01       8.770749e-01       3.216790e-02       6.973615e-03       1.679934e-02
         900       2.175681e+00       4.400826e-01       8.745251e-01       2.719132e-02       2.826773e-03       1.264995e-02
         910       2.161354e+00       4.492704e-01       8.683296e-01       3.962387e-02       8.284284e-03       2.213233e-02
         920       2.187502e+00       4.399021e-01       8.795915e-01       2.463116e-02       5.912964e-03       1.418718e-02
         930       2.205158e+00       4.259926e-01       8.880906e-01       4.259131e-02       5.066960e-03       2.258203e-02
         940       2.238399e+00       4.380683e-01       9.006330e-01       2.622623e-02       6.425092e-03       1.558657e-02
         950       2.249944e+00       4.523653e-01       9.041889e-01       2.709452e-02       1.028453e-02       1.437934e-02
         960       2.236525e+00       4.492245e-01       8.991897e-01       3.674140e-02       1.330533e-02       1.906487e-02
         970       2.215097e+00       4.512502e-01       8.915737e-01       2.103865e-02       6.154862e-03       1.443888e-02
         980       2.172140e+00       4.557043e-01       8.750630e-01       2.790154e-02       1.444360e-02       1.958083e-02
         990       2.168574e+00       4.644146e-01       8.726485e-01       1.058894e-02       6.257876e-03       7.521248e-03
        1000       2.156113e+00       4.677212e-01       8.672570e-01       3.850952e-02       1.690748e-02       2.223162e-02
