#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         910       2.198734e+00       4.693911e-01       8.817463e-01       1.841951e-02       6.270181e-03       1.004824e-02
         920       2.224571e+00       4.740045e-01       8.922241e-01       1.608051e-02       5.576021e-03       9.765013e-03
         930       2.249494e+00       5.196757e-01       9.010620e-01       1.492270e-02       4.657773e-03       8.470247e-03
         940       2.248236e+00       5.342707e-01       8.999340e-01       2.447023e-02       6.887305e-03       1.203037e-02
         950       2.235171e+00       5.021442e-01       8.951416e-01       1.472355e-02       5.168757e-03       7.934995e-03
         960       2.199603e+00       4.737512e-01       8.815216e-01       2.171375e-02       4.615083e-03       1.106700e-02
         970       2.175295e+00       4.979057e-01       8.708624e-01       8.756681e-03       3.038138e-03       5.904077e-03
         980       2.151667e+00       5.219875e-01       8.609343e-01       1.871956e-02       7.105437e-03       1.055529e-02
         990       2.157649e+00       5.132080e-01       8.636137e-01       1.524129e-02       4.279060e-03       7.211182e-03
        1000       2.175133e+00       5.001073e-01       8.709312e-01       1.911128e-02       4.574534e-03       9.409294e-03
