#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         750       2.171794e+00       5.285381e-01       8.688619e-01       2.441456e-03       1.549556e-03       2.081510e-03
         760       2.168786e+00       5.201586e-01       8.676651e-01       1.073810e-02       3.664923e-03       6.590913e-03
         770       2.184919e+00       5.301731e-01       8.740897e-01       6.408704e-03       4.022015e-03       5.501781e-03
         780       2.207254e+00       5.330131e-01       8.830775e-01       7.323809e-03       5.158318e-03       6.377967e-03
         790       2.229787e+00       5.273273e-01       8.921895e-01       1.096513e-02       5.820949e-03       8.106875e-03
         800       2.255983e+00       5.529415e-01       9.025112e-01       5.115297e-03       2.672457e-03       4.303392e-03
         810       2.260060e+00       5.525925e-01       9.040971e-01       1.433504e-02       4.340155e-03       7.311507e-03
         820       2.257055e+00       5.552113e-01       9.029837e-01       7.830916e-03       1.293636e-03       6.169501e-03
         830       2.225388e+00       5.272442e-01       8.904886e-01       1.743763e-02       4.936529e-03       9.485858e-03
         840       2.196532e+00       5.224353e-01       8.789233e-01       4.353146e-03       3.043235e-03       3.479750e-03
         850       2.162448e+00       5.344071e-01       8.650957e-01       1.362382e-02       5.043828e-03       7.263772e-03
         860       2.149329e+00       5.303336e-01       8.598533e-01       1.438377e-02       7.260283e-03       9.742622e-03
         870       2.159105e+00       5.179343e-01       8.640587e-01       1.107706e-02       7.447093e-03       8.975129e-03
         880       2.174918e+00       5.115605e-01       8.705802e-01       2.222304e-02       5.518969e-03       1.235834e-02
         890       2.217434e+00       5.426011e-01       8.871997e-01       5.632881e-03       2.732812e-03       4.079669e-03
         900       2.242141e+00       5.422763e-01       8.969983e-01       2.049157e-02       4.975865e-03       9.724514e-03
         910       2.265370e+00       5.403721e-01       9.064265e-01       6.697560e-03       4.684492e-03       5.803008e-03
         920       2.256972e+00       5.448555e-01       9.031287e-01       1.249986e-02       4.279784e-03       7.871092e-03
         930       2.240078e+00       5.425975e-01       8.962716e-01       6.525751e-03       4.907219e-03       5.645305e-03
         940       2.215934e+00       5.402613e-01       8.864928e-01       5.728261e-03       3.920560e-03       4.703772e-03
         950       2.192234e+00       5.251082e-01       8.770700e-01       6.084978e-03       4.130104e-03       4.989542e-03
         960       2.181227e+00       5.308371e-01       8.727339e-01       5.798633e-03       2.928278e-03       4.722805e-03
         970       2.173072e+00       5.205882e-01       8.695505e-01       5.630738e-03       4.689878e-03       5.190107e-03
         980       2.184252e+00       5.351453e-01       8.738987e-01       4.132998e-03       1.659160e-03       3.202132e-03
         990       2.198962e+00       5.228469e-01       8.797807e-01       6.499491e-03       2.285243e-03       4.223838e-03
        1000       2.223318e+00       5.244037e-01       8.896022e-01       5.934997e-03       3.138835e-03       4.518324e-03
